DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-11-30,94,78,0.29,,,
2001-12-01,103,96,,0.05,,
2001-12-02,88,81,0.34,,,E
2001-12-03,32,27,0.04,,,X
2001-12-04,71,53,0.06,,,X
2001-12-05,69,41,0.15,,,X
2001-12-06,79,67,0.08,,,E
2001-12-07,55,50,0.04,,,E
2001-12-08,95,77,,,,E
2001-12-09,36,26,0.03,,,M
2001-12-10,87,80,0.06,,,M
2001-12-11,64,55,0.13,,,M
2001-12-12,59,53,,,,X
2001-12-13,91,84,0.05,,,E
2001-12-14,88,80,0.24,,,E
2001-12-15,35,19,0.15,,,E
2001-12-16,107,79,,,,
2001-12-17,74,66,0.02,,0,
2001-12-18,65,56,0.06,,,M
2001-12-19,73,60,0.11,,,X
2001-12-20,55,32,,,,M
2001-12-21,43,23,0.03,,,E
2001-12-22,57,51,0.17,,,E
2001-12-23,65,57,0.04,,,X
2001-12-24,86,72,,,,X
2001-12-25,51,35,0.0,,,M
2001-12-26,49,36,0.12,,,X
2001-12-27,88,65,0.09,,,M
2001-12-28,106,81,0.03,,,E
2001-12-29,33,22,0.01,,,X
2001-12-30,85,79,,,,E
2001-12-31,52,23,0.02,0.09,,
