DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-06-06,60,41,0.02,,,X
2001-06-07,102,95,0.25,,,M
2001-06-08,48,38,0.24,,,X
2001-06-09,80,70,0.05,,,X
2001-06-10,56,36,0.12,,,E
2001-06-11,55,26,0.21,,0,X
2001-06-12,77,49,0.09,,,X
2001-06-13,58,36,0.01,0.01,,E
2001-06-14,104,94,,,,E
2001-06-15,84,76,0.05,,0,E
2001-06-16,71,58,0.0,0.03,,X
2001-06-17,51,39,0.27,,,E
2001-06-18,101,92,0.03,,,E
2001-06-19,35,7,0.06,,,M
2001-06-20,100,78,0.25,,,
2001-06-21,64,43,0.13,,,X
2001-06-22,77,70,0.01,0.12,,E
2001-06-23,44,15,0.09,,,X
2001-06-24,66,49,0.13,,,E
2001-06-25,70,49,0.18,,,X
2001-06-26,87,73,0.02,,0,M
2001-06-27,56,45,0.18,,,
2001-06-28,55,49,0.0,,,X
2001-06-29,34,24,0.01,,,E
2001-06-30,52,23,0.08,,,M
2001-07-01,67,38,0.14,,,X
2001-07-02,102,88,0.06,,,X
2001-07-03,39,28,,,,M
2001-07-04,87,71,0.19,,,
2001-07-05,79,62,0.11,,,E
2001-07-06,91,77,0.01,,,M
2001-07-07,74,46,0.1,,,X
2001-07-08,52,32,0.06,0.05,,M
2001-07-09,51,34,,0.21,,M
2001-07-10,105,78,0.2,,,M
2001-07-11,52,39,0.03,,,M
2001-07-12,102,77,0.22,,,X
2001-07-13,82,62,0.08,0.01,,M
2001-07-14,39,12,0.17,,,E
2001-07-15,66,53,0.19,,,E
2001-07-16,74,47,0.05,,,M
2001-07-17,106,77,,0.04,,M
2001-07-18,81,72,,0.07,,X
2001-07-19,66,47,0.06,,,E
2001-07-20,40,16,0.46,,,X
2001-07-21,45,39,0.01,,,E
2001-07-22,70,58,0.09,,,M
2001-07-23,89,66,0.12,,,M
2001-07-24,33,9,0.02,,,X
2001-07-25,30,8,,,,M
2001-07-26,88,73,0.04,,,E
2001-07-27,83,58,0.52,0.0,,
2001-07-28,58,41,0.14,,,X
2001-07-29,45,36,0.12,,,M
2001-07-30,87,61,0.08,,,M
2001-07-31,85,57,0.04,,,M
2001-08-01,99,74,0.0,,,X
2001-08-02,99,84,0.06,0.1,,M
2001-08-03,108,81,0.13,,,E
2001-08-04,67,48,0.05,,1,E
2001-08-05,98,84,,,,M
2001-08-06,96,71,0.12,,,E
2001-08-07,65,45,0.09,,,M
2001-08-08,86,62,0.02,,,E
2001-08-09,87,71,0.1,,,E
2001-08-10,92,66,0.16,,,X
2001-08-11,100,87,0.15,,,X
2001-08-12,48,27,,,,E
2001-08-13,49,38,0.03,,,E
2001-08-14,58,35,0.02,,,X
2001-08-15,32,14,0.05,,,M
2001-08-16,78,57,0.07,,,M
2001-08-17,92,75,0.01,,,X
2001-08-18,43,33,0.13,,,E
2001-08-19,46,34,0.0,,,X
2001-08-20,106,91,,,,E
2001-08-21,94,70,0.04,,,M
2001-08-22,90,82,0.03,,,E
2001-08-23,31,12,,0.09,,X
2001-08-24,39,11,,,,M
2001-08-25,68,58,0.05,,,E
2001-08-26,76,61,,,,X
2001-08-27,68,55,0.04,,,X
2001-08-28,70,49,0.02,,,M
2001-08-29,92,73,0.05,,,X
2001-08-30,104,88,0.33,,,M
2001-08-31,41,25,0.21,0.07,,M
2001-09-01,35,16,0.12,,,E
2001-09-02,109,92,0.06,,,E
2001-09-03,37,30,0.07,,,M
2001-09-04,59,52,,,,M
2001-09-05,32,21,0.21,,,M
2001-09-06,72,44,0.12,,,X
2001-09-07,75,60,0.08,0.03,,E
2001-09-08,94,87,0.14,,,M
2001-09-09,87,58,0.09,,,X
2001-09-10,60,51,0.43,,,M
2001-09-11,97,79,,,,E
2001-09-12,96,79,0.0,,,X
2001-09-13,94,86,0.03,,,M
2001-09-14,95,74,0.13,,,X
2001-09-15,47,36,0.28,0.05,,X
2001-09-16,102,79,0.13,,,M
2001-09-17,96,82,0.14,,,X
2001-09-18,99,77,0.1,,,E
2001-09-19,91,81,0.08,,,M
2001-09-20,81,75,0.02,,,E
2001-09-21,78,70,0.04,,,M
2001-09-22,60,45,0.01,,,E
2001-09-23,88,78,0.01,,,E
2001-09-24,31,10,0.09,,,E
2001-09-25,48,39,0.05,,,
2001-09-26,95,69,,,,
2001-09-27,98,82,,,,E
2001-09-28,92,87,0.07,,,E
2001-09-29,73,57,0.05,,,E
2001-09-30,51,46,0.13,,,E
2001-10-01,82,72,,,,
2001-10-02,96,86,0.03,,,
2001-10-03,102,82,0.34,,,X
2001-10-04,70,52,0.04,,,X
2001-10-05,36,28,0.1,,,M
2001-10-06,39,24,0.27,,,X
2001-10-07,34,13,0.0,,,M
2001-10-08,90,83,0.24,,,M
2001-10-09,81,71,0.1,,2,X
2001-10-10,48,25,0.1,,,M
2001-10-11,98,75,0.09,,1,
2001-10-12,97,82,0.1,,,E
2001-10-13,48,20,0.0,,,E
2001-10-14,66,49,0.01,,,M
2001-10-15,63,46,0.0,,,E
2001-10-16,31,16,,,,X
2001-10-17,47,34,0.03,,,
2001-10-18,79,64,0.06,,,M
2001-10-19,66,39,0.04,,,M
2001-10-20,105,79,,,,X
2001-10-21,69,57,0.04,,,E
2001-10-22,45,35,0.36,,,E
2001-10-23,63,41,0.13,0.04,,X
2001-10-24,70,43,0.02,0.12,,X
2001-10-25,36,31,0.31,,,X
2001-10-26,37,12,0.03,,,E
2001-10-27,83,61,0.05,,,E
2001-10-28,83,71,0.05,,,M
2001-10-29,60,38,0.06,,,E
2001-10-30,58,44,0.01,,,E
2001-10-31,106,85,0.09,,,X
2001-11-01,94,74,0.05,,,M
2001-11-02,70,43,0.07,,,M
2001-11-03,91,68,,,,X
2001-11-04,36,24,0.17,,,X
2001-11-05,72,57,0.02,,,E
2001-11-06,35,24,0.0,,,E
2001-11-07,55,43,0.0,,,M
2001-11-08,78,57,0.09,,,E
2001-11-09,98,69,0.16,,,X
2001-11-10,56,51,0.08,,,X
2001-11-11,38,14,,,,M
2001-11-12,102,74,0.03,0.05,,X
2001-11-13,91,84,0.37,,,X
2001-11-14,84,74,0.05,,,E
2001-11-15,87,76,0.05,0.05,,E
2001-11-16,60,47,0.1,,,X
2001-11-17,79,53,0.0,0.02,0,M
2001-11-18,108,96,0.15,,,E
2001-11-19,57,45,0.0,,,X
2001-11-20,52,25,0.06,,,E
2001-11-21,108,86,0.0,,,X
2001-11-22,70,51,0.06,,,X
2001-11-23,97,73,0.06,,,E
2001-11-24,30,15,0.07,,,M
2001-11-25,70,58,,,,X
2001-11-26,91,73,0.05,,,M
2001-11-27,88,60,0.04,,,M
2001-11-28,74,50,0.11,0.04,,X
2001-11-29,89,67,0.33,,,X
2001-11-30,91,74,0.06,,,M
2001-12-01,64,47,0.06,,,M
2001-12-02,68,41,0.02,,,M
2001-12-03,99,78,0.16,,,X
2001-12-04,79,59,0.09,,,
2001-12-05,71,63,0.19,,,E
2001-12-06,78,58,0.26,,,M
2001-12-07,35,25,0.1,,,X
2001-12-08,85,58,0.34,,,M
2001-12-09,57,51,0.24,,,M
2001-12-10,47,22,0.2,,,X
2001-12-11,59,36,0.07,,,X
2001-12-12,34,28,0.37,0.09,,E
2001-12-13,93,73,0.06,,,M
2001-12-14,53,42,0.13,,,E
2001-12-15,45,40,0.05,,,E
2001-12-16,65,36,0.19,0.15,,E
2001-12-17,57,38,0.07,,,
2001-12-18,47,29,,0.18,,X
2001-12-19,40,15,0.08,,,M
2001-12-20,95,76,0.03,,,M
2001-12-21,32,27,0.14,,,E
2001-12-22,82,54,0.01,,,M
2001-12-23,56,38,0.06,,,X
2001-12-24,58,50,0.01,,,M
2001-12-25,32,23,0.02,,,X
2001-12-26,62,48,0.23,,,X
2001-12-27,96,77,0.35,,0,M
2001-12-28,55,50,0.03,,,X
2001-12-29,70,59,0.08,,,
2001-12-30,58,46,0.09,,,X
2001-12-31,64,57,0.02,0.22,,
