DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-06-17,36,25,0.03,0.0,,M
2002-06-18,88,82,,,,E
2002-06-19,44,28,0.02,,,E
2002-06-20,76,49,0.07,,4,M
2002-06-21,57,28,0.13,,,E
2002-06-22,109,99,0.1,,,E
2002-06-23,96,83,0.0,,,E
2002-06-24,43,15,0.0,,,X
2002-06-25,66,56,0.19,,,E
2002-06-26,98,83,0.23,,,E
2002-06-27,54,42,0.15,,,M
2002-06-28,108,91,0.01,,,X
2002-06-29,106,86,0.01,,,M
2002-06-30,65,38,0.02,0.05,,M
2002-07-01,66,38,0.02,,,M
2002-07-02,75,53,0.13,,,E
2002-07-03,59,36,,0.11,,
2002-07-04,98,89,0.0,,,E
2002-07-05,105,92,0.13,,,E
2002-07-06,87,65,0.02,,,E
2002-07-07,109,85,0.09,,,E
2002-07-08,67,56,0.01,,,M
2002-07-09,104,97,0.35,0.11,,M
2002-07-10,69,59,0.03,,,X
2002-07-11,53,33,0.44,,,X
2002-07-12,105,77,0.21,0.03,,M
2002-07-13,62,43,0.05,,,E
2002-07-14,107,101,0.01,,,E
2002-07-15,30,2,0.3,,,M
2002-07-16,70,57,0.02,,,X
2002-07-17,96,88,0.18,,,M
2002-07-18,32,10,0.06,,,M
2002-07-19,59,54,0.05,,,X
2002-07-20,94,85,0.13,,,E
2002-07-21,65,59,,,,M
2002-07-22,35,17,0.04,,,E
2002-07-23,38,18,0.02,,,X
2002-07-24,79,66,0.21,,,X
2002-07-25,78,55,0.03,,,
2002-07-26,61,55,0.04,,,
2002-07-27,93,77,,,,E
2002-07-28,49,27,0.14,,,M
2002-07-29,109,86,0.11,,,X
2002-07-30,66,50,0.03,,,E
2002-07-31,105,83,0.11,,,E
2002-08-01,31,8,,,,X
2002-08-02,69,46,,,,M
2002-08-03,46,25,0.15,,,M
2002-08-04,42,19,0.19,0.0,,M
2002-08-05,51,38,0.04,,,E
2002-08-06,101,76,0.07,,,E
2002-08-07,50,44,0.08,,,X
2002-08-08,75,49,0.06,0.03,,X
2002-08-09,93,83,0.05,,,E
2002-08-10,100,92,0.13,,,M
2002-08-11,44,15,0.06,,,M
2002-08-12,67,52,0.0,,,E
2002-08-13,104,82,0.06,,,M
2002-08-14,94,67,0.16,0.04,4,X
2002-08-15,76,59,,,,X
2002-08-16,34,5,0.04,,,E
2002-08-17,81,63,0.56,,,X
2002-08-18,73,67,0.04,,0,X
2002-08-19,98,90,0.05,0.0,,X
2002-08-20,52,25,0.27,,,X
2002-08-21,105,80,0.03,,,E
2002-08-22,93,88,0.01,,,E
2002-08-23,69,53,0.01,,,X
2002-08-24,51,37,0.15,,3,X
2002-08-25,49,42,0.04,,,M
2002-08-26,99,79,0.08,,,E
2002-08-27,39,14,0.05,,,M
2002-08-28,59,45,0.09,,,E
2002-08-29,51,36,0.13,,,M
2002-08-30,58,31,,,,X
2002-08-31,44,19,0.15,,,M
2002-09-01,56,41,0.04,,,E
2002-09-02,79,60,0.1,,,X
2002-09-03,104,94,0.07,,,E
2002-09-04,34,11,0.03,,,E
2002-09-05,89,73,0.02,,,E
2002-09-06,32,17,0.03,,,E
2002-09-07,85,76,0.11,,1,E
2002-09-08,41,25,0.01,,,X
2002-09-09,98,89,0.19,,,X
2002-09-10,109,101,0.2,,,M
2002-09-11,44,37,0.02,,,M
2002-09-12,92,74,,,,
2002-09-13,46,19,0.07,,,M
2002-09-14,64,50,0.12,,,E
2002-09-15,108,99,0.02,,,X
2002-09-16,35,17,0.07,,,M
2002-09-17,78,73,0.11,0.03,,M
2002-09-18,96,78,0.02,,,E
2002-09-19,72,60,0.09,,,X
2002-09-20,94,82,0.16,,,X
2002-09-21,64,44,0.11,,,X
2002-09-22,79,69,0.59,,4,E
2002-09-23,100,93,0.02,,,X
2002-09-24,57,39,0.07,,,X
2002-09-25,85,60,0.03,0.05,,E
2002-09-26,90,77,0.06,,,M
2002-09-27,44,22,0.16,,,M
2002-09-28,95,81,0.2,,,X
2002-09-29,68,52,0.21,,,X
2002-09-30,86,73,0.05,,,E
2002-10-01,31,19,0.01,,,X
2002-10-02,47,29,0.26,,,E
2002-10-03,99,93,0.03,,,X
2002-10-04,87,67,0.14,,,E
2002-10-05,32,22,0.02,0.0,,E
2002-10-06,42,25,0.0,,,M
2002-10-07,49,40,0.02,0.08,,X
2002-10-08,46,34,0.08,,,M
2002-10-09,71,53,0.15,,,X
2002-10-10,31,11,0.01,0.03,,E
2002-10-11,73,56,0.08,,,M
2002-10-12,71,52,0.03,,,X
2002-10-13,35,28,0.05,,,M
2002-10-14,79,58,0.05,,,X
2002-10-15,63,57,0.27,,,X
2002-10-16,51,27,0.01,,,E
2002-10-17,89,68,0.4,,,E
2002-10-18,45,24,0.04,,,E
2002-10-19,47,39,0.03,,,
2002-10-20,104,91,0.18,,,M
2002-10-21,35,8,0.43,,,E
2002-10-22,84,57,0.2,0.07,,X
2002-10-23,73,66,0.08,,,X
2002-10-24,98,76,0.03,,,X
2002-10-25,76,71,0.06,,,X
2002-10-26,56,45,,,,E
2002-10-27,90,84,0.08,,,M
2002-10-28,89,74,0.09,,,X
2002-10-29,61,55,0.09,,,E
2002-10-30,105,100,0.25,,,E
2002-10-31,94,78,0.1,,,M
2002-11-01,90,67,0.16,0.06,,X
2002-11-02,71,59,0.07,,,E
2002-11-03,85,79,0.16,,,X
2002-11-04,42,17,0.02,,,M
2002-11-05,41,28,0.22,,,M
2002-11-06,48,42,0.04,,,E
2002-11-07,32,8,0.13,,,E
2002-11-08,68,56,0.11,,,X
2002-11-09,71,59,0.14,,,E
2002-11-10,70,41,0.03,,,M
2002-11-11,41,19,0.01,,,E
2002-11-12,93,68,,0.04,,X
2002-11-13,83,77,0.0,,,X
2002-11-14,37,21,0.06,,,M
2002-11-15,30,21,0.01,,,M
2002-11-16,78,67,0.09,,,X
2002-11-17,76,65,0.17,0.03,,M
2002-11-18,55,42,0.32,,,M
2002-11-19,67,55,,,,M
2002-11-20,42,14,0.41,0.03,,X
2002-11-21,35,28,0.01,,,M
2002-11-22,38,10,0.0,,,E
2002-11-23,62,45,0.16,,,E
2002-11-24,47,32,0.02,,,E
2002-11-25,106,98,0.01,,,X
2002-11-26,32,5,0.13,,,M
2002-11-27,80,73,0.0,,,M
2002-11-28,67,48,0.17,0.03,,
2002-11-29,91,77,0.15,,,M
2002-11-30,101,77,0.04,,,E
2002-12-01,43,18,0.1,,,X
2002-12-02,86,79,0.22,,,M
2002-12-03,38,14,0.01,,,X
2002-12-04,71,46,0.0,0.01,,M
2002-12-05,83,63,0.04,,,X
2002-12-06,92,70,0.08,,,E
2002-12-07,88,67,0.16,0.09,,E
2002-12-08,37,12,0.0,,,X
2002-12-09,59,35,0.24,,,M
2002-12-10,63,56,0.01,,,M
2002-12-11,70,44,0.05,,,M
2002-12-12,86,60,,,,M
2002-12-13,70,49,0.17,,,M
2002-12-14,64,41,0.07,,,E
2002-12-15,52,30,0.09,,,X
2002-12-16,89,68,0.03,0.0,,M
2002-12-17,52,42,0.33,,,M
2002-12-18,65,53,,,,M
2002-12-19,60,51,0.15,,,E
2002-12-20,69,57,0.13,,,X
2002-12-21,102,83,0.1,0.04,,M
2002-12-22,89,79,0.02,0.18,,X
2002-12-23,100,79,0.03,,,X
2002-12-24,78,53,0.04,,,M
2002-12-25,57,29,0.17,0.11,,E
2002-12-26,93,79,0.06,,,E
2002-12-27,81,69,0.05,,,X
2002-12-28,56,34,0.02,,,M
2002-12-29,73,51,0.09,,,M
2002-12-30,42,26,0.03,,,E
2002-12-31,55,36,0.02,,,M
