DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-06-08,43,23,,,,E
2002-06-09,46,34,0.5,,,X
2002-06-10,46,28,,0.0,,E
2002-06-11,41,18,0.08,,,E
2002-06-12,66,55,0.0,,,X
2002-06-13,63,47,0.19,,,M
2002-06-14,74,63,,,4,E
2002-06-15,70,61,0.11,,,E
2002-06-16,107,101,0.22,,,X
2002-06-17,36,12,0.03,,,E
2002-06-18,100,95,,,,E
2002-06-19,63,54,0.03,,,E
2002-06-20,54,36,0.03,,,
2002-06-21,60,44,0.17,,,E
2002-06-22,107,91,0.01,,,M
2002-06-23,33,25,0.12,,,X
2002-06-24,53,34,0.13,,,X
2002-06-25,32,23,0.24,,,X
2002-06-26,101,92,0.13,,,M
2002-06-27,68,48,0.05,,,X
2002-06-28,40,16,0.08,,,M
2002-06-29,77,55,0.49,,,M
2002-06-30,50,41,0.0,,,M
2002-07-01,75,59,0.1,,,E
2002-07-02,50,43,0.06,,,M
2002-07-03,74,48,0.0,,,M
2002-07-04,48,35,0.07,,,M
2002-07-05,36,12,0.03,0.0,3,E
2002-07-06,59,49,0.03,,,M
2002-07-07,56,31,0.06,,,M
2002-07-08,53,24,0.02,0.0,,E
2002-07-09,109,90,0.2,,,X
2002-07-10,102,87,0.28,,,X
2002-07-11,43,24,,,,
2002-07-12,86,61,0.01,,,E
2002-07-13,30,7,0.08,,,M
2002-07-14,32,18,0.05,,,M
2002-07-15,58,32,0.29,,,E
2002-07-16,71,44,0.01,,,E
2002-07-17,72,64,0.18,,4,E
2002-07-18,40,29,0.21,,,E
2002-07-19,103,78,0.12,,,M
2002-07-20,33,14,0.43,,,M
2002-07-21,34,5,0.08,0.02,,
2002-07-22,63,50,0.09,,,M
2002-07-23,106,87,0.04,,,E
2002-07-24,78,69,0.04,,,M
2002-07-25,92,67,0.07,,,E
2002-07-26,68,52,0.03,,,E
2002-07-27,73,48,,,,M
2002-07-28,95,87,0.01,,,M
2002-07-29,34,22,0.32,0.03,,E
2002-07-30,45,38,0.1,0.0,,
2002-07-31,75,62,0.05,,,E
2002-08-01,74,62,0.15,,,E
2002-08-02,48,29,0.01,,,E
2002-08-03,89,79,0.04,,,
2002-08-04,107,88,0.06,,,X
2002-08-05,66,44,0.05,,,E
2002-08-06,84,73,0.03,,,M
2002-08-07,87,70,0.27,,1,
2002-08-08,107,90,,,,E
2002-08-09,77,49,0.17,,,E
2002-08-10,97,87,0.13,,,X
2002-08-11,72,65,0.18,,,M
2002-08-12,56,41,0.13,0.01,,M
2002-08-13,35,30,0.22,,,X
2002-08-14,32,14,0.05,,,M
2002-08-15,109,95,0.18,,,E
2002-08-16,106,82,0.0,,,E
2002-08-17,74,61,0.18,,,X
2002-08-18,64,46,0.28,,,E
2002-08-19,94,81,0.01,,,X
2002-08-20,78,58,0.16,,,X
2002-08-21,79,63,0.04,,,E
2002-08-22,54,30,0.12,,,M
2002-08-23,54,49,0.01,,,X
2002-08-24,75,66,0.08,,,X
2002-08-25,52,39,0.02,,,E
2002-08-26,83,68,0.02,,,E
2002-08-27,31,15,0.02,,,E
2002-08-28,38,16,0.03,0.07,,X
2002-08-29,36,12,0.13,,,E
2002-08-30,55,26,0.02,,,M
2002-08-31,86,69,0.05,,,
2002-09-01,87,71,0.09,,,X
2002-09-02,59,54,,,,X
2002-09-03,51,29,0.07,,,X
2002-09-04,107,96,0.32,,,X
2002-09-05,104,79,0.1,,,E
2002-09-06,49,36,0.23,,,E
2002-09-07,67,51,0.1,0.04,,E
2002-09-08,95,70,0.03,,,X
2002-09-09,32,16,0.23,,,
2002-09-10,39,28,0.17,,,E
2002-09-11,46,27,0.03,,,X
2002-09-12,85,78,0.08,,,X
2002-09-13,64,56,,,,M
2002-09-14,58,45,0.03,,,X
2002-09-15,78,50,0.08,,,X
2002-09-16,56,31,0.14,,,E
2002-09-17,78,49,0.14,,,E
2002-09-18,68,40,,,,X
2002-09-19,94,67,0.12,,,X
2002-09-20,45,16,0.02,,,E
2002-09-21,37,31,0.1,,,M
2002-09-22,64,52,0.23,,,X
2002-09-23,81,55,0.05,,,M
2002-09-24,88,61,0.22,,,E
2002-09-25,41,24,0.05,,,E
2002-09-26,72,46,0.03,0.1,,M
2002-09-27,37,30,0.17,,,E
2002-09-28,65,54,0.12,,,X
2002-09-29,97,84,0.07,,,M
2002-09-30,70,59,0.4,,,E
2002-10-01,101,82,,,,M
2002-10-02,82,56,0.05,,,X
2002-10-03,66,61,0.0,,,X
2002-10-04,43,33,0.01,,,M
2002-10-05,49,25,0.27,,,M
2002-10-06,42,14,0.0,,,X
2002-10-07,63,34,0.07,,,X
2002-10-08,66,40,0.0,,,X
2002-10-09,54,36,0.06,,,M
2002-10-10,100,72,0.01,,,M
2002-10-11,106,100,0.11,0.07,,X
2002-10-12,60,46,0.0,,,X
2002-10-13,90,72,0.16,,,E
2002-10-14,92,72,0.47,,,X
2002-10-15,52,27,0.03,,,M
2002-10-16,66,53,0.02,,,E
2002-10-17,54,31,0.24,,,E
2002-10-18,41,20,0.08,,,E
2002-10-19,59,51,0.19,,,
2002-10-20,38,22,,,,E
2002-10-21,48,41,0.08,,,
2002-10-22,101,79,0.05,,,E
2002-10-23,74,60,0.07,,,E
2002-10-24,107,95,0.17,,,X
2002-10-25,33,9,,,,M
2002-10-26,97,89,0.04,,,X
2002-10-27,79,54,0.07,,,X
2002-10-28,88,63,0.0,,,M
2002-10-29,55,43,0.44,,,X
2002-10-30,109,104,0.21,,,X
2002-10-31,59,34,0.01,,,E
2002-11-01,47,24,0.33,,,M
2002-11-02,52,25,0.03,,,X
2002-11-03,71,50,0.09,,,E
2002-11-04,81,56,0.08,0.04,,E
2002-11-05,74,63,0.04,,,X
2002-11-06,79,61,0.03,,,M
2002-11-07,52,26,0.12,,,E
2002-11-08,95,89,,,,M
2002-11-09,78,66,0.06,,,X
2002-11-10,41,20,0.05,,,E
2002-11-11,106,91,0.01,,,M
2002-11-12,74,55,0.24,,,M
2002-11-13,103,89,,0.01,,M
2002-11-14,48,40,0.11,,,E
2002-11-15,59,47,0.08,,,M
2002-11-16,60,52,0.23,,,
2002-11-17,33,25,0.21,,,X
2002-11-18,47,39,0.05,,,X
2002-11-19,97,78,0.13,,,E
2002-11-20,83,60,0.0,,,M
2002-11-21,45,26,0.12,,,M
2002-11-22,60,36,0.02,,,M
2002-11-23,96,76,0.07,,,X
2002-11-24,64,38,0.33,,,X
2002-11-25,39,24,0.2,0.01,1,
2002-11-26,39,33,0.21,,,X
2002-11-27,88,73,0.15,,,M
2002-11-28,88,68,0.01,,,X
2002-11-29,51,46,0.03,,,M
2002-11-30,33,12,0.03,,,M
2002-12-01,102,83,0.12,0.04,,X
2002-12-02,43,25,0.16,,,X
2002-12-03,102,79,0.09,,3,E
2002-12-04,65,36,0.08,,,E
2002-12-05,99,74,0.06,0.03,,E
2002-12-06,62,57,0.05,,,X
2002-12-07,103,90,0.08,,,
2002-12-08,43,22,0.02,,,M
2002-12-09,57,32,0.1,0.18,1,X
2002-12-10,64,59,0.03,,,E
2002-12-11,94,88,0.0,,,M
2002-12-12,89,77,0.05,,,
2002-12-13,60,41,0.14,,,M
2002-12-14,104,94,0.08,,,X
2002-12-15,92,64,0.08,,,X
2002-12-16,59,40,0.06,,,X
2002-12-17,61,36,0.01,,,M
2002-12-18,59,35,,,,X
2002-12-19,83,68,0.09,,,M
2002-12-20,97,89,0.01,,,X
2002-12-21,44,29,0.03,,0,E
2002-12-22,63,52,0.02,,,X
2002-12-23,62,53,0.08,,,X
2002-12-24,41,22,0.07,0.02,,M
2002-12-25,70,55,0.1,,,M
2002-12-26,77,72,0.08,,,M
2002-12-27,90,84,0.23,,,E
2002-12-28,106,77,0.07,,,E
2002-12-29,60,40,0.15,,1,E
2002-12-30,39,17,0.19,,,M
2002-12-31,77,61,0.03,,,
