DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-09-23,38,25,0.02,,,E
2000-09-24,71,59,0.26,0.03,,X
2000-09-25,86,65,0.12,,,M
2000-09-26,63,35,,,,M
2000-09-27,45,29,0.01,,,X
2000-09-28,31,19,0.11,,,M
2000-09-29,104,80,0.08,,,E
2000-09-30,76,60,0.01,,,
2000-10-01,62,44,0.04,,,
2000-10-02,74,57,0.08,,,E
2000-10-03,56,34,0.02,,,
2000-10-04,70,56,0.06,,,M
2000-10-05,70,46,0.14,,,X
2000-10-06,84,78,0.17,,,X
2000-10-07,91,75,,,2,X
2000-10-08,48,19,,0.05,,X
2000-10-09,48,21,0.04,,,E
2000-10-10,44,29,0.13,,,X
2000-10-11,99,90,0.03,,,E
2000-10-12,78,60,,,,M
2000-10-13,63,57,0.07,,,M
2000-10-14,74,61,0.02,,,X
2000-10-15,71,47,0.02,,,X
2000-10-16,89,78,,,,X
2000-10-17,79,74,,,1,M
2000-10-18,87,61,0.05,,2,X
2000-10-19,55,37,0.16,,,E
2000-10-20,34,22,0.03,,,E
2000-10-21,32,21,0.11,,,E
2000-10-22,95,83,0.1,,,M
2000-10-23,50,44,0.23,,,M
2000-10-24,98,92,0.14,,,M
2000-10-25,33,22,0.05,,,M
2000-10-26,74,65,0.17,,,E
2000-10-27,76,61,0.09,,,M
2000-10-28,50,45,0.14,,,X
2000-10-29,39,16,0.06,,,M
2000-10-30,55,29,0.09,0.02,,X
2000-10-31,55,49,0.09,,,E
2000-11-01,88,66,0.08,,,E
2000-11-02,86,76,0.11,,,M
2000-11-03,38,13,0.02,0.01,,M
2000-11-04,75,55,0.02,,,M
2000-11-05,39,25,0.03,,,X
2000-11-06,67,43,0.0,,,M
2000-11-07,80,65,0.0,,,X
2000-11-08,31,3,0.04,,,X
2000-11-09,36,8,0.01,,,E
2000-11-10,58,29,0.1,,,E
2000-11-11,75,66,0.0,,,E
2000-11-12,41,25,0.0,,,M
2000-11-13,61,50,0.31,0.09,,X
2000-11-14,43,38,0.0,,,
2000-11-15,31,20,0.06,,,M
2000-11-16,79,72,0.07,,,M
2000-11-17,45,17,0.08,,,E
2000-11-18,41,19,0.04,,,
2000-11-19,42,17,,,,E
2000-11-20,99,84,0.05,,,M
2000-11-21,73,59,0.0,,,X
2000-11-22,73,56,0.01,,,E
2000-11-23,55,30,0.07,,,
2000-11-24,101,78,0.05,,3,X
2000-11-25,102,93,0.09,,,E
2000-11-26,87,60,0.02,,,M
2000-11-27,79,53,0.22,,,X
2000-11-28,95,81,0.13,,,
2000-11-29,36,9,0.5,,,E
2000-11-30,103,75,0.11,,,E
2000-12-01,75,66,0.14,,,X
2000-12-02,107,92,0.04,,,E
2000-12-03,43,38,0.0,,,X
2000-12-04,41,13,0.24,,,E
2000-12-05,102,94,0.02,,,X
2000-12-06,83,76,0.1,0.05,,E
2000-12-07,107,100,0.02,,3,
2000-12-08,41,26,0.03,,,E
2000-12-09,106,89,0.57,,,E
2000-12-10,60,47,0.01,,,X
2000-12-11,84,64,0.46,,,M
2000-12-12,101,83,0.06,,,E
2000-12-13,31,13,0.29,,,X
2000-12-14,107,95,0.08,,,E
2000-12-15,103,81,0.07,,,X
2000-12-16,45,17,0.08,,,M
2000-12-17,81,61,0.01,,,X
2000-12-18,47,29,0.03,,,E
2000-12-19,51,38,0.24,,,M
2000-12-20,58,38,0.01,,,M
2000-12-21,42,18,0.16,,,E
2000-12-22,102,75,0.11,,,E
2000-12-23,82,66,0.07,,,X
2000-12-24,97,75,0.09,,,E
2000-12-25,59,41,0.01,,,M
2000-12-26,82,55,0.06,,,M
2000-12-27,57,37,0.04,,,E
2000-12-28,82,74,0.17,,,M
2000-12-29,108,96,0.13,,,M
2000-12-30,56,35,0.0,,,M
2000-12-31,45,26,,,,E
