DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-09-24,59,32,0.1,,,E
2001-09-25,47,20,0.18,,,M
2001-09-26,98,69,0.14,,,E
2001-09-27,105,100,0.02,,1,X
2001-09-28,49,37,0.04,,,M
2001-09-29,67,46,0.08,,,M
2001-09-30,97,86,0.02,,0,E
2001-10-01,40,16,0.24,,,M
2001-10-02,77,62,,,,E
2001-10-03,107,87,0.06,,,E
2001-10-04,83,70,0.17,,,E
2001-10-05,73,66,0.0,,,M
2001-10-06,99,74,0.03,,,X
2001-10-07,36,13,0.03,,,M
2001-10-08,94,70,0.15,0.02,,M
2001-10-09,71,48,0.01,,,X
2001-10-10,84,62,0.14,,,M
2001-10-11,50,35,0.13,,,M
2001-10-12,78,61,,,,M
2001-10-13,64,45,,,,E
2001-10-14,95,70,0.18,,,E
2001-10-15,87,59,0.26,,,E
2001-10-16,97,76,0.01,,,X
2001-10-17,72,64,,,,M
2001-10-18,44,16,0.01,,,E
2001-10-19,51,41,0.05,,,E
2001-10-20,42,18,0.05,,,M
2001-10-21,40,23,0.16,,,E
2001-10-22,48,35,0.07,,,M
2001-10-23,72,57,0.05,,,X
2001-10-24,50,33,0.02,,,X
2001-10-25,37,13,0.0,,,M
2001-10-26,106,98,0.15,,,X
2001-10-27,81,74,,0.03,,E
2001-10-28,72,51,0.05,,,X
2001-10-29,63,50,0.01,,,E
2001-10-30,60,45,0.01,,,M
2001-10-31,109,87,0.22,,,E
2001-11-01,88,81,0.17,,,M
2001-11-02,83,54,0.15,,,E
2001-11-03,60,39,0.01,,,X
2001-11-04,99,75,0.14,,,E
2001-11-05,95,73,,,,M
2001-11-06,42,16,0.05,,,X
2001-11-07,58,45,0.01,,,X
2001-11-08,91,66,0.1,,,X
2001-11-09,95,80,0.06,,,M
2001-11-10,83,59,0.02,,,M
2001-11-11,109,94,0.12,,,M
2001-11-12,65,51,0.19,,,M
2001-11-13,78,71,0.02,,,X
2001-11-14,106,91,,,,E
2001-11-15,36,28,0.07,,,E
2001-11-16,39,21,0.0,,,X
2001-11-17,46,24,0.17,,,E
2001-11-18,43,33,0.07,,,E
2001-11-19,106,92,0.09,,,M
2001-11-20,101,93,0.42,,,X
2001-11-21,32,15,0.08,,,M
2001-11-22,72,61,0.0,,,
2001-11-23,76,63,0.03,,,E
2001-11-24,30,12,0.26,,,X
2001-11-25,108,81,0.1,,,E
2001-11-26,88,73,0.21,,,X
2001-11-27,38,33,0.1,,,M
2001-11-28,53,31,0.83,,,X
2001-11-29,101,91,0.12,,,M
2001-11-30,58,34,0.06,,,E
2001-12-01,40,23,0.05,,,M
2001-12-02,85,56,0.11,,,M
2001-12-03,47,21,0.07,,2,M
2001-12-04,74,53,0.14,,,M
2001-12-05,42,33,0.02,,,M
2001-12-06,90,74,0.46,0.22,,X
2001-12-07,90,80,0.07,,,M
2001-12-08,34,15,0.02,,,M
2001-12-09,66,52,0.25,,,E
2001-12-10,57,44,,,,E
2001-12-11,47,36,0.17,,,E
2001-12-12,105,95,,,,E
2001-12-13,44,35,0.08,,,M
2001-12-14,74,45,0.01,,,X
2001-12-15,107,82,0.25,,,M
2001-12-16,44,29,0.02,,,X
2001-12-17,69,61,0.01,,,X
2001-12-18,36,9,0.0,,,E
2001-12-19,53,29,0.28,,,E
2001-12-20,59,39,0.06,,,M
2001-12-21,102,89,0.08,,,M
2001-12-22,49,37,0.44,,,X
2001-12-23,35,15,0.11,,,X
2001-12-24,79,69,0.41,,,X
2001-12-25,50,33,0.01,0.05,,M
2001-12-26,106,87,0.06,,,E
2001-12-27,36,25,0.18,,4,X
2001-12-28,100,89,0.02,0.05,,E
2001-12-29,36,19,0.24,0.09,,X
2001-12-30,88,83,0.07,,,X
2001-12-31,74,51,0.23,,,E
