DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-07-03,75,47,0.17,,,E
2001-07-04,56,48,,,,M
2001-07-05,65,39,0.2,,,E
2001-07-06,43,20,0.16,,,E
2001-07-07,65,59,0.21,,,E
2001-07-08,50,44,0.02,,,E
2001-07-09,101,88,0.04,,,X
2001-07-10,72,56,,,,M
2001-07-11,76,54,0.25,,,X
2001-07-12,91,75,0.1,,,X
2001-07-13,44,25,0.05,,,M
2001-07-14,88,82,0.1,,1,X
2001-07-15,40,19,0.12,,,E
2001-07-16,88,72,0.14,,,E
2001-07-17,32,13,0.04,,,M
2001-07-18,43,17,0.04,,,E
2001-07-19,69,52,0.04,,,M
2001-07-20,107,92,0.1,,,X
2001-07-21,93,85,,,,E
2001-07-22,68,50,0.01,,,X
2001-07-23,54,47,0.12,,,X
2001-07-24,93,82,0.02,,,X
2001-07-25,81,72,0.05,,,E
2001-07-26,96,91,0.1,,,X
2001-07-27,44,28,0.2,,,E
2001-07-28,36,16,0.04,,,X
2001-07-29,45,23,,,,M
2001-07-30,35,23,,,,M
2001-07-31,34,15,0.03,,,X
2001-08-01,98,91,0.04,,,E
2001-08-02,86,60,0.15,,,E
2001-08-03,82,69,0.04,,,M
2001-08-04,88,68,0.04,,1,X
2001-08-05,86,69,,,,E
2001-08-06,33,24,0.02,,,X
2001-08-07,75,66,0.28,,,X
2001-08-08,69,59,0.49,,,
2001-08-09,56,51,0.11,,,E
2001-08-10,87,72,0.05,0.07,,X
2001-08-11,76,68,0.72,,3,M
2001-08-12,101,92,0.09,,,E
2001-08-13,87,65,0.07,,,M
2001-08-14,50,22,0.01,,,E
2001-08-15,57,31,0.01,,,X
2001-08-16,37,17,0.07,,,X
2001-08-17,87,71,0.26,,1,M
2001-08-18,32,4,0.06,,,X
2001-08-19,66,45,,,,X
2001-08-20,37,23,0.09,,,M
2001-08-21,86,80,0.35,,,E
2001-08-22,91,71,0.13,,,E
2001-08-23,52,43,0.28,0.09,,X
2001-08-24,57,44,,,3,
2001-08-25,66,50,0.03,,4,X
2001-08-26,59,49,0.04,,,E
2001-08-27,75,67,,,0,E
2001-08-28,89,83,0.04,,1,M
2001-08-29,92,72,0.03,0.01,,E
2001-08-30,72,59,0.47,,2,X
2001-08-31,56,34,0.22,,,E
2001-09-01,73,56,0.29,,,E
2001-09-02,34,28,0.06,,1,X
2001-09-03,56,30,0.01,,,E
2001-09-04,108,79,0.01,,,M
2001-09-05,106,93,0.05,,,
2001-09-06,89,61,0.26,,,X
2001-09-07,37,29,,,3,E
2001-09-08,48,31,0.03,,,X
2001-09-09,81,52,0.02,,,X
2001-09-10,93,77,0.05,,,E
2001-09-11,88,61,0.28,,,E
2001-09-12,64,52,0.09,,,M
2001-09-13,107,90,0.08,,,E
2001-09-14,95,86,0.14,,1,X
2001-09-15,94,65,0.05,,,X
2001-09-16,65,36,0.34,,,E
2001-09-17,94,71,0.08,,,M
2001-09-18,62,44,0.06,0.09,,E
2001-09-19,95,88,0.18,,,E
2001-09-20,63,53,0.07,,1,E
2001-09-21,46,24,0.19,,,X
2001-09-22,107,98,0.13,,,M
2001-09-23,72,64,0.03,0.03,,X
2001-09-24,88,63,0.02,,,X
2001-09-25,70,57,,,,X
2001-09-26,107,92,0.06,,,X
2001-09-27,107,81,0.06,,,E
2001-09-28,89,74,0.11,,,E
2001-09-29,67,40,0.04,,,X
2001-09-30,64,47,0.04,,,M
2001-10-01,102,89,0.11,,,X
2001-10-02,36,9,0.2,,,X
2001-10-03,40,34,0.11,,,X
2001-10-04,95,83,0.12,,,M
2001-10-05,74,63,,0.07,,X
2001-10-06,81,56,,,,X
2001-10-07,52,24,,,,E
2001-10-08,86,66,0.06,,,X
2001-10-09,109,103,0.06,,,E
2001-10-10,41,17,0.12,,,M
2001-10-11,33,8,0.08,,,X
2001-10-12,73,50,0.16,,,E
2001-10-13,72,58,0.13,,1,M
2001-10-14,39,18,0.03,,,X
2001-10-15,58,29,0.08,,,E
2001-10-16,56,39,0.06,,,
2001-10-17,54,31,0.06,,,X
2001-10-18,66,46,0.04,,,X
2001-10-19,88,65,0.01,,,E
2001-10-20,51,33,0.03,,,X
2001-10-21,61,43,0.06,,,M
2001-10-22,32,21,0.01,,,E
2001-10-23,88,82,0.06,,,M
2001-10-24,37,20,0.05,,,M
2001-10-25,54,29,0.03,,,E
2001-10-26,108,103,0.19,,,M
2001-10-27,80,53,0.22,,,E
2001-10-28,80,54,0.09,,,X
2001-10-29,103,93,0.31,,,X
2001-10-30,93,82,0.09,,1,M
2001-10-31,42,36,0.07,,,M
2001-11-01,39,19,0.02,,,
2001-11-02,77,67,0.23,,,X
2001-11-03,98,91,,,,E
2001-11-04,83,60,0.04,,,M
2001-11-05,65,45,,,,M
2001-11-06,51,30,0.02,,,X
2001-11-07,47,32,0.02,,,X
2001-11-08,42,24,0.02,0.01,,E
2001-11-09,77,49,0.95,,,X
2001-11-10,36,24,0.03,,,
2001-11-11,41,27,0.09,0.04,,X
2001-11-12,85,72,0.21,,,X
2001-11-13,79,73,0.12,,,E
2001-11-14,31,4,0.04,,,E
2001-11-15,106,77,0.05,,,M
2001-11-16,38,14,0.03,0.07,,M
2001-11-17,56,51,,,,E
2001-11-18,95,88,0.26,,,E
2001-11-19,87,61,0.0,,,X
2001-11-20,74,68,0.02,,,X
2001-11-21,36,26,0.2,,,E
2001-11-22,85,63,0.15,,,
2001-11-23,107,80,0.11,,,E
2001-11-24,79,74,0.06,,,E
2001-11-25,54,40,0.23,,,X
2001-11-26,87,71,0.03,,,E
2001-11-27,81,66,0.16,,,
2001-11-28,72,49,0.11,,,M
2001-11-29,92,64,0.06,,,E
2001-11-30,90,81,0.04,,,X
2001-12-01,46,27,0.08,0.01,2,M
2001-12-02,31,5,0.17,,,M
2001-12-03,31,14,,,,M
2001-12-04,107,93,0.01,0.02,1,M
2001-12-05,86,69,0.15,,,E
2001-12-06,75,70,0.03,,,X
2001-12-07,72,63,0.11,0.05,,X
2001-12-08,44,37,0.12,,,X
2001-12-09,43,24,0.01,,2,M
2001-12-10,31,22,0.04,,,M
2001-12-11,80,51,0.1,,,E
2001-12-12,95,73,,,,X
2001-12-13,79,68,0.08,,,E
2001-12-14,68,58,0.02,,,X
2001-12-15,48,24,0.19,,,M
2001-12-16,86,73,0.01,,,X
2001-12-17,32,22,0.16,,,E
2001-12-18,54,38,0.02,0.11,,E
2001-12-19,46,19,,0.06,,X
2001-12-20,34,20,0.02,0.08,,E
2001-12-21,63,43,0.07,,,M
2001-12-22,79,74,0.05,,,E
2001-12-23,31,22,0.07,,,E
2001-12-24,85,70,0.01,0.05,,E
2001-12-25,33,10,0.14,,0,M
2001-12-26,44,35,0.02,0.18,,X
2001-12-27,63,49,0.0,,,M
2001-12-28,44,19,0.09,,,X
2001-12-29,82,65,0.1,,,X
2001-12-30,84,61,0.07,0.04,,X
2001-12-31,87,66,0.13,,,M
