DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-08-12,45,36,0.02,,,E
2001-08-13,87,82,0.02,,3,E
2001-08-14,58,36,0.07,,,X
2001-08-15,76,67,0.19,0.08,,E
2001-08-16,104,89,0.09,,,
2001-08-17,36,28,0.0,,,M
2001-08-18,50,21,0.01,0.25,,E
2001-08-19,40,28,0.09,,,M
2001-08-20,67,38,0.02,,,X
2001-08-21,35,9,0.15,0.04,,X
2001-08-22,55,30,0.05,,,X
2001-08-23,57,49,,,,M
2001-08-24,96,75,0.02,,,X
2001-08-25,30,19,0.17,,,E
2001-08-26,61,43,0.17,0.02,,
2001-08-27,92,75,0.09,,,M
2001-08-28,75,57,,,,X
2001-08-29,64,49,0.01,0.05,,M
2001-08-30,47,38,0.12,,,X
2001-08-31,89,70,0.08,,,X
2001-09-01,34,11,0.02,,,X
2001-09-02,48,38,0.23,,,X
2001-09-03,77,65,0.05,0.0,,X
2001-09-04,72,54,0.02,,,X
2001-09-05,86,61,0.03,,,E
2001-09-06,48,32,0.03,,,X
2001-09-07,84,68,0.02,,4,E
2001-09-08,71,42,0.22,,,E
2001-09-09,83,59,,,,E
2001-09-10,56,35,0.01,,3,E
2001-09-11,37,14,0.0,,,E
2001-09-12,85,57,0.04,,,E
2001-09-13,103,96,0.1,,,E
2001-09-14,55,50,0.01,,,X
2001-09-15,99,89,0.11,,,M
2001-09-16,92,83,0.08,,,E
2001-09-17,38,20,0.04,,,E
2001-09-18,98,79,0.12,,,E
2001-09-19,95,89,0.01,,,X
2001-09-20,58,46,0.2,,,E
2001-09-21,101,94,0.18,,,X
2001-09-22,44,30,0.31,,,X
2001-09-23,107,86,,,,E
2001-09-24,99,91,,,,M
2001-09-25,62,54,0.22,,,E
2001-09-26,105,82,0.14,,3,M
2001-09-27,65,50,0.02,,,X
2001-09-28,94,65,0.06,,,
2001-09-29,45,34,0.13,,,E
2001-09-30,104,87,0.04,,,M
2001-10-01,31,17,0.04,,,X
2001-10-02,103,91,0.05,,,M
2001-10-03,89,74,0.17,,,E
2001-10-04,31,14,0.4,,,E
2001-10-05,56,48,0.03,,,M
2001-10-06,44,21,0.01,,,M
2001-10-07,40,20,0.25,,,E
2001-10-08,54,30,0.01,,,X
2001-10-09,37,28,,,,M
2001-10-10,91,68,0.02,,,E
2001-10-11,44,33,0.04,,,X
2001-10-12,107,102,0.01,,,M
2001-10-13,68,54,0.14,0.02,,M
2001-10-14,31,7,0.12,,,X
2001-10-15,96,88,0.03,0.01,,E
2001-10-16,34,18,0.13,,2,X
2001-10-17,33,13,0.2,,,E
2001-10-18,44,20,0.03,,,X
2001-10-19,75,58,0.23,,3,M
2001-10-20,56,51,0.02,,,M
2001-10-21,41,19,0.02,,,X
2001-10-22,75,49,0.1,,,E
2001-10-23,85,62,0.1,0.04,,E
2001-10-24,91,62,0.1,,4,E
2001-10-25,92,65,,,,X
2001-10-26,74,46,0.04,,,
2001-10-27,103,91,0.13,,,
2001-10-28,102,86,0.02,0.02,,
2001-10-29,58,37,0.01,,,E
2001-10-30,83,75,0.26,,,M
2001-10-31,89,68,0.05,,,E
2001-11-01,55,27,0.04,,,E
2001-11-02,93,82,0.1,,,M
2001-11-03,74,51,0.02,,,M
2001-11-04,32,5,,,,M
2001-11-05,38,23,0.24,,,
2001-11-06,40,23,0.17,,,X
2001-11-07,63,47,0.13,,,M
2001-11-08,79,69,0.36,,,X
2001-11-09,66,54,0.27,,,E
2001-11-10,48,21,0.03,,,X
2001-11-11,35,19,0.04,,,M
2001-11-12,83,75,0.1,0.03,,X
2001-11-13,40,21,0.01,,,M
2001-11-14,67,57,0.01,,,E
2001-11-15,41,35,0.13,,,
2001-11-16,59,37,0.0,,4,X
2001-11-17,72,57,0.01,,,M
2001-11-18,53,25,0.14,0.15,,X
2001-11-19,86,63,0.15,,,M
2001-11-20,74,60,0.19,,,E
2001-11-21,61,38,0.05,,,E
2001-11-22,101,76,0.0,,,X
2001-11-23,32,22,0.07,,,X
2001-11-24,80,60,0.11,,,M
2001-11-25,101,84,0.02,,,X
2001-11-26,43,36,0.21,,,M
2001-11-27,48,21,0.2,,,E
2001-11-28,67,39,,,,X
2001-11-29,85,72,0.16,,,M
2001-11-30,63,43,0.05,,,M
2001-12-01,100,74,0.05,,,E
2001-12-02,32,11,0.08,,,X
2001-12-03,99,82,,,,X
2001-12-04,45,37,0.01,,,X
2001-12-05,104,88,0.06,,,M
2001-12-06,80,55,0.01,,,E
2001-12-07,82,62,0.01,,,X
2001-12-08,100,79,0.02,,,E
2001-12-09,35,12,0.3,,,E
2001-12-10,38,27,0.03,,2,E
2001-12-11,65,43,,,,E
2001-12-12,74,59,0.16,,,E
2001-12-13,87,65,,,4,E
2001-12-14,94,85,0.02,,,M
2001-12-15,59,47,,,,X
2001-12-16,90,74,0.02,,0,M
2001-12-17,91,63,0.07,,,E
2001-12-18,37,15,0.13,,,X
2001-12-19,44,27,0.0,,,X
2001-12-20,90,81,0.04,,,X
2001-12-21,82,66,0.2,,,E
2001-12-22,108,90,0.15,,,
2001-12-23,89,71,0.09,,,E
2001-12-24,40,16,0.11,,,M
2001-12-25,40,26,0.01,,,X
2001-12-26,53,24,0.02,,,E
2001-12-27,62,52,0.25,,,X
2001-12-28,45,32,0.1,0.01,,M
2001-12-29,69,47,0.28,,,E
2001-12-30,44,27,0.1,,,E
2001-12-31,86,64,0.05,,,M
