DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-11-12,99,73,0.06,,,E
2002-11-13,37,19,0.39,,,E
2002-11-14,52,29,0.19,,,E
2002-11-15,91,86,0.0,,,M
2002-11-16,59,34,0.05,,,E
2002-11-17,80,70,0.05,,,E
2002-11-18,38,18,0.03,,,E
2002-11-19,100,78,0.02,,,E
2002-11-20,39,13,0.0,,2,E
2002-11-21,59,44,0.13,,3,X
2002-11-22,99,86,0.01,,,
2002-11-23,59,40,0.07,,,M
2002-11-24,90,65,0.0,,,E
2002-11-25,73,53,0.25,,,X
2002-11-26,77,58,0.02,,,E
2002-11-27,77,63,,,,M
2002-11-28,39,16,0.45,,,E
2002-11-29,63,47,0.06,,3,E
2002-11-30,43,15,0.07,0.01,,X
2002-12-01,43,37,0.03,,,X
2002-12-02,87,79,0.01,,,M
2002-12-03,95,66,,,,M
2002-12-04,42,13,0.13,,,M
2002-12-05,41,13,0.03,,,
2002-12-06,100,83,0.08,,,X
2002-12-07,100,75,,,,E
2002-12-08,69,59,0.02,,,M
2002-12-09,73,57,0.02,,,X
2002-12-10,51,26,0.01,,,
2002-12-11,43,18,0.13,,,E
2002-12-12,77,70,0.24,,,E
2002-12-13,37,15,0.01,,,M
2002-12-14,103,90,0.04,0.11,,X
2002-12-15,88,76,0.16,,4,X
2002-12-16,55,48,0.21,,,E
2002-12-17,105,99,0.03,,,E
2002-12-18,101,74,0.15,,,M
2002-12-19,33,23,0.25,,,E
2002-12-20,87,71,0.06,,,E
2002-12-21,97,91,0.09,,,E
2002-12-22,103,79,0.01,,,E
2002-12-23,68,43,0.28,,,E
2002-12-24,62,38,0.31,0.0,,X
2002-12-25,69,49,0.15,,,M
2002-12-26,43,15,0.4,,,E
2002-12-27,91,84,0.01,,,E
2002-12-28,108,82,0.11,,3,M
2002-12-29,55,48,0.05,,,E
2002-12-30,54,31,0.44,,,X
2002-12-31,63,51,0.31,,,M
