DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-04-29,39,18,0.19,0.05,,E
2000-04-30,90,61,0.05,0.05,3,E
2000-05-01,108,92,0.07,,,M
2000-05-02,71,54,,,,M
2000-05-03,98,69,,,,E
2000-05-04,85,75,0.02,,,M
2000-05-05,54,32,0.02,,,X
2000-05-06,34,17,0.45,,,X
2000-05-07,92,84,0.15,,1,X
2000-05-08,68,54,0.02,,,E
2000-05-09,32,10,0.01,,1,M
2000-05-10,77,62,0.07,,,
2000-05-11,65,36,0.13,,,E
2000-05-12,35,9,0.11,,,X
2000-05-13,81,74,0.09,,,E
2000-05-14,37,25,0.12,,,X
2000-05-15,102,95,0.03,0.03,,X
2000-05-16,107,89,0.01,,,E
2000-05-17,49,34,0.02,,,M
2000-05-18,96,88,0.1,,,E
2000-05-19,96,68,0.05,,,X
2000-05-20,56,38,0.04,,,M
2000-05-21,81,71,0.16,,4,M
2000-05-22,31,15,0.05,,,X
2000-05-23,79,57,0.04,,,X
2000-05-24,105,93,0.08,,,X
2000-05-25,61,40,0.04,,,X
2000-05-26,73,57,0.15,,,X
2000-05-27,85,80,0.15,,,
2000-05-28,81,66,,,,E
2000-05-29,48,20,0.02,,,X
2000-05-30,46,34,0.02,,,M
2000-05-31,100,74,0.26,,,M
2000-06-01,82,61,0.1,,,X
2000-06-02,76,56,0.08,,,M
2000-06-03,54,35,0.03,,,E
2000-06-04,85,62,0.05,0.07,,E
2000-06-05,55,30,0.13,,,X
2000-06-06,75,54,0.23,,,E
2000-06-07,70,60,0.06,,3,X
2000-06-08,100,79,0.11,,,E
2000-06-09,54,43,0.02,,,E
2000-06-10,54,47,,,,X
2000-06-11,106,85,0.18,,,X
2000-06-12,91,65,0.02,,,X
2000-06-13,40,14,0.08,,,E
2000-06-14,43,24,0.02,0.05,,X
2000-06-15,78,67,0.08,,,E
2000-06-16,51,31,0.12,,,X
2000-06-17,60,52,0.06,,,M
2000-06-18,39,21,0.18,,,M
2000-06-19,47,38,0.04,,,X
2000-06-20,83,75,,,,
2000-06-21,106,85,0.02,,,
2000-06-22,99,76,0.16,,,X
2000-06-23,64,38,0.27,,,X
2000-06-24,104,82,,,,M
2000-06-25,32,7,0.14,,,E
2000-06-26,30,10,0.03,,,X
2000-06-27,47,28,0.06,0.11,,M
2000-06-28,42,13,,,,M
2000-06-29,47,37,0.34,,,E
2000-06-30,36,8,0.38,,,X
2000-07-01,72,57,0.09,,,E
2000-07-02,81,59,0.06,,,E
2000-07-03,62,36,0.06,,,X
2000-07-04,74,59,0.08,,,
2000-07-05,83,69,0.21,,,
2000-07-06,59,51,,,,M
2000-07-07,35,24,0.08,,,X
2000-07-08,67,41,0.04,,,X
2000-07-09,34,10,0.44,0.13,,M
2000-07-10,64,53,0.27,,,E
2000-07-11,59,51,,,,M
2000-07-12,65,42,,,,X
2000-07-13,40,24,0.3,,,X
2000-07-14,64,35,0.05,,,M
2000-07-15,52,42,0.03,,,X
2000-07-16,85,63,0.1,,,X
2000-07-17,34,23,0.01,,,X
2000-07-18,61,49,,,,X
2000-07-19,90,80,0.02,,,M
2000-07-20,73,53,0.01,,,X
2000-07-21,46,36,0.33,,,X
2000-07-22,63,46,0.08,,,E
2000-07-23,51,35,0.14,,,E
2000-07-24,32,24,0.04,,,E
2000-07-25,101,95,0.06,,,X
2000-07-26,94,70,0.01,,,M
2000-07-27,56,37,0.05,,,M
2000-07-28,81,60,0.11,,,E
2000-07-29,45,32,0.2,,4,X
2000-07-30,82,69,0.17,,,M
2000-07-31,63,50,0.19,,,E
2000-08-01,74,50,0.02,,,X
2000-08-02,96,82,0.22,,,E
2000-08-03,69,57,0.04,0.02,,E
2000-08-04,109,102,0.01,,,M
2000-08-05,74,59,0.18,,,M
2000-08-06,51,36,0.03,,,
2000-08-07,59,49,0.16,0.08,,X
2000-08-08,68,50,,,,E
2000-08-09,37,22,0.05,,,E
2000-08-10,31,26,0.12,,,X
2000-08-11,71,56,,,,M
2000-08-12,53,44,0.09,,,X
2000-08-13,38,22,0.01,,,M
2000-08-14,86,57,0.02,,,E
2000-08-15,51,36,0.06,,,X
2000-08-16,34,16,0.08,,,X
2000-08-17,69,46,0.03,,1,E
2000-08-18,77,58,0.18,,,E
2000-08-19,44,34,0.01,,,M
2000-08-20,76,61,0.11,,,X
2000-08-21,34,6,0.05,,2,E
2000-08-22,64,58,0.08,,,M
2000-08-23,71,46,0.2,,,E
2000-08-24,92,83,0.09,,,E
2000-08-25,46,22,0.06,,,M
2000-08-26,81,56,0.15,,,E
2000-08-27,78,64,0.01,,,M
2000-08-28,84,59,,0.01,,X
2000-08-29,77,72,0.18,,,E
2000-08-30,86,61,,,,X
2000-08-31,107,89,0.02,,,E
2000-09-01,80,52,0.05,,,E
2000-09-02,47,33,0.03,0.03,,E
2000-09-03,92,67,0.01,,0,M
2000-09-04,49,27,,,,X
2000-09-05,56,42,0.24,,,M
2000-09-06,57,38,0.01,,,X
2000-09-07,59,38,0.03,0.02,,X
2000-09-08,79,56,0.11,0.02,,E
2000-09-09,71,47,0.01,,,X
2000-09-10,104,75,0.02,,,M
2000-09-11,85,73,,,,E
2000-09-12,66,44,,,,E
2000-09-13,66,47,0.05,,,E
2000-09-14,101,95,0.13,,,M
2000-09-15,38,21,0.02,,,M
2000-09-16,50,23,0.12,,,E
2000-09-17,68,46,0.24,,1,M
2000-09-18,47,29,0.05,,,M
2000-09-19,89,67,0.18,,,M
2000-09-20,55,44,0.01,0.01,,X
2000-09-21,88,60,0.03,,,M
2000-09-22,62,44,0.16,,,
2000-09-23,45,21,0.06,,,E
2000-09-24,49,29,0.15,,,X
2000-09-25,101,92,0.03,,,M
2000-09-26,77,51,,,,E
2000-09-27,88,72,0.05,,,E
2000-09-28,76,48,0.03,0.0,,M
2000-09-29,41,31,0.08,,,E
2000-09-30,85,61,0.2,,,X
2000-10-01,85,76,0.19,,,E
2000-10-02,94,76,0.01,,,M
2000-10-03,43,29,0.02,,,E
2000-10-04,106,86,,,,M
2000-10-05,70,43,,,,M
2000-10-06,95,66,,,,E
2000-10-07,44,25,0.07,,,M
2000-10-08,40,18,0.04,,,M
2000-10-09,32,21,0.0,,,E
2000-10-10,55,27,0.07,,,M
2000-10-11,48,21,0.04,,,M
2000-10-12,76,47,0.41,,,X
2000-10-13,62,40,0.17,,,X
2000-10-14,90,61,0.14,,,E
2000-10-15,48,21,0.13,,,M
2000-10-16,42,31,0.07,,,E
2000-10-17,35,24,0.17,,,E
2000-10-18,55,48,0.19,0.06,,E
2000-10-19,33,14,0.18,,,M
2000-10-20,73,50,0.05,,,X
2000-10-21,109,93,0.05,,,E
2000-10-22,79,61,0.03,,,E
2000-10-23,58,45,0.05,,,E
2000-10-24,78,59,0.05,,,E
2000-10-25,44,29,0.03,,,M
2000-10-26,30,20,0.09,,,E
2000-10-27,65,52,0.06,,3,E
2000-10-28,94,84,0.01,,,E
2000-10-29,56,33,,,,X
2000-10-30,60,33,0.26,0.17,,
2000-10-31,93,65,0.01,,,X
2000-11-01,53,45,0.07,,,E
2000-11-02,100,86,0.05,,,E
2000-11-03,48,22,0.04,,,E
2000-11-04,60,50,0.14,,,M
2000-11-05,77,72,0.17,,,E
2000-11-06,63,54,0.07,,,M
2000-11-07,83,65,0.03,,,X
2000-11-08,91,81,0.18,,,M
2000-11-09,52,33,0.02,,,X
2000-11-10,51,44,0.05,,,E
2000-11-11,53,41,0.08,,,M
2000-11-12,44,22,0.02,,,X
2000-11-13,66,41,0.0,,,E
2000-11-14,101,85,0.1,,,E
2000-11-15,108,89,0.02,,,X
2000-11-16,101,77,0.15,,,M
2000-11-17,84,63,0.3,,,E
2000-11-18,82,58,0.04,,,X
2000-11-19,47,37,0.01,,,X
2000-11-20,64,40,0.23,,,X
2000-11-21,66,46,0.03,,,M
2000-11-22,57,28,0.13,,,M
2000-11-23,37,10,0.0,,,M
2000-11-24,105,96,0.09,,,E
2000-11-25,85,76,0.07,,,E
2000-11-26,86,75,0.31,,,E
2000-11-27,37,21,0.06,0.03,,E
2000-11-28,64,39,0.03,,,X
2000-11-29,37,15,0.03,,,E
2000-11-30,104,81,0.16,,,E
2000-12-01,78,61,0.28,,,X
2000-12-02,39,15,0.29,,,E
2000-12-03,70,43,0.52,,,M
2000-12-04,69,45,0.01,,,X
2000-12-05,32,22,0.04,,,X
2000-12-06,34,21,0.11,,,X
2000-12-07,30,16,0.37,,,X
2000-12-08,50,25,0.0,,,E
2000-12-09,93,72,,,,M
2000-12-10,67,54,0.0,,,M
2000-12-11,43,19,,,,M
2000-12-12,39,30,0.17,,,M
2000-12-13,51,33,0.13,,,X
2000-12-14,34,6,0.0,,,X
2000-12-15,49,25,0.02,0.06,,M
2000-12-16,48,40,0.09,,,M
2000-12-17,41,16,0.07,,,M
2000-12-18,52,24,0.11,,,E
2000-12-19,75,58,0.04,,,X
2000-12-20,76,49,0.16,0.01,,X
2000-12-21,89,68,0.13,,,M
2000-12-22,107,91,0.03,,,M
2000-12-23,106,81,,,,
2000-12-24,99,71,0.1,,,M
2000-12-25,43,38,,,,E
2000-12-26,43,28,0.09,,,X
2000-12-27,64,43,,0.01,,E
2000-12-28,106,80,0.02,,,E
2000-12-29,55,37,0.14,,,E
2000-12-30,40,18,0.15,,,M
2000-12-31,34,13,,,,E
