DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-12-13,33,7,0.12,,,E
2000-12-14,83,64,0.06,,,E
2000-12-15,47,24,0.04,,,X
2000-12-16,47,38,0.0,,,M
2000-12-17,73,67,,,,X
2000-12-18,78,64,0.02,,,E
2000-12-19,78,71,0.16,,,E
2000-12-20,76,51,,,,E
2000-12-21,109,102,0.23,,,M
2000-12-22,62,48,0.01,,,X
2000-12-23,84,62,0.01,,0,
2000-12-24,31,4,0.0,,,E
2000-12-25,46,31,,,,E
2000-12-26,81,62,0.01,,,X
2000-12-27,77,64,0.16,,,X
2000-12-28,87,72,0.12,,,M
2000-12-29,95,85,0.19,,,E
2000-12-30,77,60,0.43,0.16,,
2000-12-31,98,70,0.01,,,E
