DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-03-01,98,91,0.09,,,X
2002-03-02,73,67,0.09,,,X
2002-03-03,55,31,0.14,,,M
2002-03-04,108,87,0.14,,4,E
2002-03-05,93,71,,,,E
2002-03-06,76,48,,,,E
2002-03-07,85,75,0.03,,,M
2002-03-08,106,92,0.06,,,X
2002-03-09,54,35,0.12,,,X
2002-03-10,56,39,0.03,,0,M
2002-03-11,65,39,0.01,0.02,,M
2002-03-12,37,12,0.04,,,X
2002-03-13,92,67,0.03,,,M
2002-03-14,71,64,0.03,,,X
2002-03-15,106,86,,,,X
2002-03-16,102,74,0.14,,,M
2002-03-17,97,75,0.0,,,E
2002-03-18,33,14,0.02,,,X
2002-03-19,108,90,0.3,,,X
2002-03-20,104,82,0.07,,,M
2002-03-21,55,45,0.03,,,M
2002-03-22,102,85,0.29,,,E
2002-03-23,58,43,0.04,,,X
2002-03-24,105,86,0.18,,,X
2002-03-25,68,57,,,,M
2002-03-26,78,62,0.03,,,X
2002-03-27,61,39,0.38,,,E
2002-03-28,59,48,,,,M
2002-03-29,72,65,0.03,,,M
2002-03-30,84,67,0.04,,,X
2002-03-31,61,56,0.01,0.06,,M
2002-04-01,89,79,0.05,,,M
2002-04-02,40,24,,0.08,,E
2002-04-03,61,51,0.11,,1,X
2002-04-04,92,80,0.05,,,
2002-04-05,79,72,0.03,,,E
2002-04-06,46,28,0.39,,,M
2002-04-07,30,19,0.0,,,X
2002-04-08,43,18,0.11,,,M
2002-04-09,88,77,0.12,,,X
2002-04-10,51,39,0.08,,,X
2002-04-11,54,33,0.03,,,X
2002-04-12,32,5,0.02,,,E
2002-04-13,55,35,0.01,,,M
2002-04-14,61,56,0.01,,,M
2002-04-15,80,55,0.03,,,M
2002-04-16,43,18,,,,M
2002-04-17,45,20,0.03,,,E
2002-04-18,69,44,0.19,0.08,,E
2002-04-19,66,43,,,,E
2002-04-20,102,73,0.03,,,M
2002-04-21,77,64,0.04,,,M
2002-04-22,38,28,0.05,,,X
2002-04-23,35,22,,0.02,1,E
2002-04-24,77,62,0.03,,,E
2002-04-25,55,43,0.06,,,M
2002-04-26,92,68,0.09,,,E
2002-04-27,69,51,0.16,0.06,,E
2002-04-28,77,62,0.09,,,E
2002-04-29,56,45,,,3,M
2002-04-30,74,58,0.2,,,E
2002-05-01,62,49,0.04,,,X
2002-05-02,57,42,0.11,,,X
2002-05-03,99,86,0.2,,,M
2002-05-04,68,54,0.1,0.04,,E
2002-05-05,45,25,0.21,0.01,,
2002-05-06,43,24,0.06,,,E
2002-05-07,108,88,0.07,,,E
2002-05-08,108,95,0.17,,,X
2002-05-09,58,30,0.12,,,E
2002-05-10,70,46,0.09,,,M
2002-05-11,104,93,0.09,,,E
2002-05-12,94,86,0.21,,,X
2002-05-13,70,51,0.01,,,X
2002-05-14,108,87,0.34,,,X
2002-05-15,40,32,0.06,,,
2002-05-16,31,13,0.05,,,M
2002-05-17,41,14,0.04,,,E
2002-05-18,53,41,0.06,,,X
2002-05-19,61,52,0.08,,,M
2002-05-20,59,54,0.18,,,
2002-05-21,109,98,0.17,,,X
2002-05-22,67,41,0.03,,,X
2002-05-23,74,56,0.11,,,E
2002-05-24,55,45,0.16,,,M
2002-05-25,47,31,0.06,,,X
2002-05-26,68,47,0.03,,,M
2002-05-27,64,41,0.01,,,E
2002-05-28,43,28,0.16,,,E
2002-05-29,35,29,0.1,,,M
2002-05-30,57,38,0.08,,,X
2002-05-31,44,21,0.22,,,E
2002-06-01,75,59,0.3,,,X
2002-06-02,33,20,0.02,,,
2002-06-03,48,24,0.14,,,M
2002-06-04,42,25,0.02,0.08,,M
2002-06-05,102,81,0.06,0.0,,X
2002-06-06,44,38,0.11,,,X
2002-06-07,79,66,0.06,,,M
2002-06-08,46,39,0.07,,,M
2002-06-09,35,30,0.28,,,X
2002-06-10,63,55,0.07,,,X
2002-06-11,97,75,,,,M
2002-06-12,57,46,0.0,,,E
2002-06-13,67,62,0.23,,,E
2002-06-14,61,41,0.05,,,E
2002-06-15,58,46,0.06,0.06,,M
2002-06-16,71,46,0.14,,,X
2002-06-17,107,81,0.05,,,M
2002-06-18,32,14,0.03,,,X
2002-06-19,49,37,0.17,0.01,,E
2002-06-20,67,40,0.22,,,X
2002-06-21,81,70,0.18,,,M
2002-06-22,32,18,0.05,,3,
2002-06-23,72,46,0.03,,,M
2002-06-24,49,43,0.25,0.03,,E
2002-06-25,34,11,0.1,,,X
2002-06-26,63,53,,,,E
2002-06-27,42,22,0.15,,,M
2002-06-28,62,34,,,,E
2002-06-29,101,83,,,,
2002-06-30,69,42,0.04,,,X
2002-07-01,56,29,0.36,,,X
2002-07-02,94,69,0.13,,,M
2002-07-03,109,82,0.14,,,
2002-07-04,96,72,0.18,,,M
2002-07-05,59,46,0.08,0.02,,M
2002-07-06,39,13,0.06,,,E
2002-07-07,51,43,0.02,,,M
2002-07-08,102,84,0.13,,,M
2002-07-09,74,54,0.03,,,X
2002-07-10,76,50,,,,E
2002-07-11,79,54,0.08,,,E
2002-07-12,78,67,0.07,,,X
2002-07-13,80,51,0.04,,,M
2002-07-14,106,101,0.01,,,X
2002-07-15,59,54,0.31,,,M
2002-07-16,89,74,0.04,,,X
2002-07-17,59,47,0.02,,,X
2002-07-18,99,85,0.22,,,M
2002-07-19,82,70,0.23,,,M
2002-07-20,31,11,0.31,,,E
2002-07-21,93,77,0.03,,,M
2002-07-22,95,69,0.54,,,X
2002-07-23,99,77,0.15,,,M
2002-07-24,64,50,0.0,,,X
2002-07-25,107,94,0.04,,,E
2002-07-26,95,84,0.04,,,X
2002-07-27,92,76,,,,
2002-07-28,63,36,0.02,,,E
2002-07-29,80,62,0.1,,,M
2002-07-30,98,84,0.05,,,M
2002-07-31,94,74,0.4,,,M
2002-08-01,39,11,0.25,,,M
2002-08-02,36,8,0.0,,,M
2002-08-03,50,24,0.01,,,
2002-08-04,50,39,0.02,,,E
2002-08-05,35,7,0.16,,,E
2002-08-06,72,56,0.01,,,M
2002-08-07,40,30,0.04,,,E
2002-08-08,67,46,,,,X
2002-08-09,38,14,0.03,,,E
2002-08-10,42,19,0.06,,,M
2002-08-11,95,83,,,,X
2002-08-12,107,83,0.1,,,M
2002-08-13,62,39,0.0,,,X
2002-08-14,107,85,0.13,,,M
2002-08-15,104,96,0.01,,,X
2002-08-16,94,88,0.06,,,E
2002-08-17,75,69,0.43,,,M
2002-08-18,65,40,0.01,,,M
2002-08-19,87,74,,,,M
2002-08-20,73,51,0.03,,1,X
2002-08-21,43,22,0.17,0.05,,X
2002-08-22,68,55,0.0,,,M
2002-08-23,34,27,0.04,,,X
2002-08-24,48,42,0.1,,,X
2002-08-25,36,23,0.19,,,X
2002-08-26,54,43,,,,E
2002-08-27,36,14,,,,E
2002-08-28,87,75,0.01,,,M
2002-08-29,82,68,0.06,,,M
2002-08-30,32,23,0.02,,,E
2002-08-31,102,91,0.26,,,E
2002-09-01,52,45,,0.03,,M
2002-09-02,109,96,0.07,,,E
2002-09-03,64,36,0.04,,,
2002-09-04,75,68,0.17,,,E
2002-09-05,92,70,0.1,0.01,,X
2002-09-06,95,88,0.07,,,M
2002-09-07,104,86,0.06,,,M
2002-09-08,55,30,0.13,,,E
2002-09-09,46,18,0.07,,,M
2002-09-10,30,22,0.08,,,X
2002-09-11,94,76,0.0,0.02,,M
2002-09-12,33,17,0.11,0.01,,X
2002-09-13,80,60,0.04,,,E
2002-09-14,83,57,0.05,0.13,0,M
2002-09-15,71,51,0.01,,,
2002-09-16,92,66,0.01,,,M
2002-09-17,30,10,0.24,,,X
2002-09-18,98,76,0.15,,,E
2002-09-19,46,34,0.14,,,E
2002-09-20,33,4,,,,
2002-09-21,77,52,0.03,,,M
2002-09-22,36,27,0.1,,1,X
2002-09-23,96,72,,,,M
2002-09-24,50,27,0.09,,,E
2002-09-25,30,18,0.03,0.04,,X
2002-09-26,32,10,0.0,,,E
2002-09-27,104,77,0.02,,,E
2002-09-28,60,44,0.02,,,X
2002-09-29,66,53,0.38,0.05,,E
2002-09-30,80,59,0.11,,3,M
2002-10-01,85,64,0.08,,,E
2002-10-02,80,67,0.01,,,E
2002-10-03,53,29,0.05,,,
2002-10-04,42,15,,,,
2002-10-05,87,76,0.25,,,M
2002-10-06,73,56,0.19,,,M
2002-10-07,46,18,0.06,,,X
2002-10-08,36,17,,,0,E
2002-10-09,95,74,,,,M
2002-10-10,30,14,0.02,,,M
2002-10-11,52,37,0.13,,,E
2002-10-12,104,98,0.02,0.0,,M
2002-10-13,33,6,0.3,,,M
2002-10-14,81,68,0.13,0.0,,E
2002-10-15,60,49,0.14,,,E
2002-10-16,30,15,0.46,,,M
2002-10-17,82,60,0.03,,4,M
2002-10-18,86,76,0.25,,,X
2002-10-19,46,23,,,,M
2002-10-20,54,33,,,,X
2002-10-21,66,57,,,,
2002-10-22,66,52,0.13,,2,E
2002-10-23,109,85,0.01,,,M
2002-10-24,104,87,0.01,,,M
2002-10-25,102,76,0.01,,,E
2002-10-26,49,39,0.04,,,E
2002-10-27,108,88,0.01,,,E
2002-10-28,42,18,0.09,,4,X
2002-10-29,76,64,0.01,,,E
2002-10-30,33,19,0.13,,,M
2002-10-31,92,63,0.0,,,X
2002-11-01,72,45,0.0,,,E
2002-11-02,78,51,0.06,,,M
2002-11-03,96,84,,,,M
2002-11-04,61,52,,,,E
2002-11-05,97,90,0.1,,,E
2002-11-06,64,40,,0.02,,X
2002-11-07,53,25,0.31,,,M
2002-11-08,31,19,0.06,,,E
2002-11-09,37,24,0.1,,,M
2002-11-10,58,44,0.05,,,M
2002-11-11,47,38,0.31,,,M
2002-11-12,74,69,,,,E
2002-11-13,44,20,0.32,0.2,,E
2002-11-14,48,20,0.0,,,M
2002-11-15,79,50,0.01,0.06,,X
2002-11-16,88,82,0.09,,,M
2002-11-17,69,44,0.03,,,E
2002-11-18,36,15,0.08,,,X
2002-11-19,96,81,0.03,,,M
2002-11-20,72,47,0.23,,,X
2002-11-21,43,38,0.0,,,M
2002-11-22,93,69,0.05,0.0,,X
2002-11-23,51,40,0.04,,,M
2002-11-24,73,64,0.08,0.02,,E
2002-11-25,56,46,0.21,,,E
2002-11-26,88,72,0.04,,,M
2002-11-27,96,69,0.02,,,X
2002-11-28,106,91,0.01,0.05,,E
2002-11-29,78,52,0.03,,,X
2002-11-30,85,80,0.01,,,E
2002-12-01,32,16,0.18,,,E
2002-12-02,102,75,0.07,,,X
2002-12-03,44,19,0.24,0.07,,M
2002-12-04,43,31,0.52,,,E
2002-12-05,65,47,,,,M
2002-12-06,66,37,0.11,,,M
2002-12-07,99,76,0.08,,,X
2002-12-08,104,80,0.02,,,E
2002-12-09,90,81,0.14,,4,M
2002-12-10,56,40,0.13,0.08,,X
2002-12-11,38,12,0.24,,,M
2002-12-12,68,42,0.09,,,X
2002-12-13,101,72,0.16,,,X
2002-12-14,91,73,0.01,,,M
2002-12-15,87,79,0.02,,,M
2002-12-16,57,40,0.05,,,X
2002-12-17,73,65,0.09,,,M
2002-12-18,97,69,0.07,,,X
2002-12-19,31,10,0.18,,,M
2002-12-20,109,101,0.18,,,M
2002-12-21,75,69,0.11,,,E
2002-12-22,58,33,0.11,,,X
2002-12-23,79,66,0.2,,,M
2002-12-24,97,69,0.1,,,M
2002-12-25,51,30,0.34,,,E
2002-12-26,108,94,0.42,,,E
2002-12-27,55,48,0.25,,,X
2002-12-28,47,27,,,,E
2002-12-29,91,64,0.02,,,M
2002-12-30,96,68,0.03,,,X
2002-12-31,106,95,0.06,,,E
