DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-02-28,92,80,0.06,,,M
2000-02-29,73,45,0.06,,,E
2000-03-01,51,24,0.18,,,X
2000-03-02,108,97,0.05,,,E
2000-03-03,82,75,0.04,,,X
2000-03-04,61,56,0.04,,,M
2000-03-05,43,27,0.08,,,X
2000-03-06,52,29,0.01,,,X
2000-03-07,73,54,0.01,,,X
2000-03-08,73,51,0.1,,,E
2000-03-09,75,69,,,,E
2000-03-10,33,4,0.34,,,M
2000-03-11,36,26,0.01,,,X
2000-03-12,76,60,0.0,,,X
2000-03-13,71,43,0.0,,,E
2000-03-14,52,47,0.16,,,X
2000-03-15,70,55,0.01,,,M
2000-03-16,77,54,0.03,,,E
2000-03-17,78,62,0.03,,,M
2000-03-18,107,89,0.03,,,M
2000-03-19,68,44,0.09,0.01,,E
2000-03-20,60,52,0.04,,,M
2000-03-21,49,37,0.07,,,X
2000-03-22,79,68,0.17,,,E
2000-03-23,63,44,0.0,,,X
2000-03-24,61,55,0.2,,,M
2000-03-25,76,65,0.03,0.09,,X
2000-03-26,39,14,0.01,,,M
2000-03-27,35,26,0.2,,1,X
2000-03-28,68,59,,,,M
2000-03-29,41,13,0.09,,,M
2000-03-30,94,84,0.2,,3,X
2000-03-31,41,24,0.03,,,E
2000-04-01,48,29,0.01,,1,M
2000-04-02,65,58,0.14,,,E
2000-04-03,104,91,0.05,,,X
2000-04-04,88,79,0.12,,,X
2000-04-05,40,33,0.04,0.04,,E
2000-04-06,106,95,0.02,0.0,,M
2000-04-07,103,95,0.01,,,E
2000-04-08,53,48,0.01,,,M
2000-04-09,101,83,,,2,X
2000-04-10,38,30,0.16,0.0,,X
2000-04-11,97,91,0.08,,,X
2000-04-12,35,16,0.02,,,E
2000-04-13,59,49,0.02,0.03,,X
2000-04-14,78,61,0.36,,,E
2000-04-15,61,35,0.17,,,X
2000-04-16,71,45,0.02,,,E
2000-04-17,106,94,0.06,,,E
2000-04-18,103,93,0.07,0.01,,X
2000-04-19,65,37,0.1,,,X
2000-04-20,74,68,0.16,0.0,,X
2000-04-21,41,23,0.03,0.05,,M
2000-04-22,59,35,0.03,,,X
2000-04-23,93,81,,,,E
2000-04-24,92,72,0.11,,,E
2000-04-25,90,62,0.25,,,E
2000-04-26,45,16,0.24,,,X
2000-04-27,87,68,0.02,0.03,,M
2000-04-28,46,38,0.0,0.07,,X
2000-04-29,31,7,0.13,0.01,,X
2000-04-30,43,29,0.21,0.02,,
2000-05-01,88,81,0.03,,,E
2000-05-02,90,76,0.05,,,M
2000-05-03,87,68,0.07,,,X
2000-05-04,77,53,0.29,0.06,,M
2000-05-05,33,28,0.18,,,E
2000-05-06,103,89,0.02,,,X
2000-05-07,74,53,0.14,,,X
2000-05-08,38,23,0.09,0.04,,M
2000-05-09,97,83,,,,M
2000-05-10,53,43,,0.01,,X
2000-05-11,36,9,0.08,,4,X
2000-05-12,80,67,,,,M
2000-05-13,67,38,0.14,0.0,2,M
2000-05-14,63,42,0.26,,,E
2000-05-15,30,2,0.24,0.04,,E
2000-05-16,51,24,0.22,,,X
2000-05-17,107,96,0.13,,,M
2000-05-18,37,25,0.07,,,M
2000-05-19,44,31,0.07,,,M
2000-05-20,43,37,0.18,0.03,,X
2000-05-21,66,37,0.05,,,E
2000-05-22,79,60,0.15,,,X
2000-05-23,33,5,,,,M
2000-05-24,78,51,0.02,,,M
2000-05-25,60,34,0.02,,1,X
2000-05-26,46,30,0.27,,,E
2000-05-27,56,32,,,,E
2000-05-28,81,65,,,,M
2000-05-29,106,100,0.03,,,X
2000-05-30,68,39,0.07,,,E
2000-05-31,54,28,,,,X
2000-06-01,99,78,0.05,,,M
2000-06-02,92,81,0.04,,,M
2000-06-03,73,51,0.01,,,X
2000-06-04,45,19,0.11,,,X
2000-06-05,109,85,0.07,,,E
2000-06-06,82,63,0.12,,,M
2000-06-07,61,49,0.1,,,X
2000-06-08,99,82,0.04,0.07,,E
2000-06-09,89,72,0.02,,,X
2000-06-10,34,8,0.01,0.03,,X
2000-06-11,34,17,0.01,,,X
2000-06-12,108,80,0.01,0.19,,X
2000-06-13,87,63,0.35,,,M
2000-06-14,94,70,,,,M
2000-06-15,39,12,0.26,,,X
2000-06-16,48,28,0.05,,,X
2000-06-17,81,64,0.12,,,X
2000-06-18,42,14,0.05,,,E
2000-06-19,62,40,0.03,,,X
2000-06-20,67,41,0.0,,,M
2000-06-21,92,82,0.01,,,X
2000-06-22,93,67,0.02,,,X
2000-06-23,83,67,0.0,,1,M
2000-06-24,86,62,0.47,,,M
2000-06-25,84,59,,,,E
2000-06-26,66,60,0.02,0.04,,E
2000-06-27,76,68,0.09,0.04,,X
2000-06-28,103,92,0.01,,,X
2000-06-29,97,85,0.24,,,X
2000-06-30,39,27,0.11,,,X
2000-07-01,87,71,0.21,,,E
2000-07-02,79,72,0.06,,,E
2000-07-03,42,24,0.26,,,E
2000-07-04,106,95,0.15,,,M
2000-07-05,67,58,0.13,,,X
2000-07-06,88,59,0.14,,,M
2000-07-07,94,81,0.28,,,
2000-07-08,56,27,,,,M
2000-07-09,85,57,0.13,,,M
2000-07-10,34,13,0.24,,,E
2000-07-11,97,91,,,,M
2000-07-12,52,38,0.1,,,
2000-07-13,101,92,0.03,,,E
2000-07-14,99,86,0.12,,,M
2000-07-15,57,47,0.09,,,M
2000-07-16,92,63,0.01,0.06,,E
2000-07-17,44,36,0.14,0.05,,E
2000-07-18,63,44,0.0,,,M
2000-07-19,41,14,0.21,0.07,,X
2000-07-20,37,17,0.11,,,
2000-07-21,42,28,0.12,,,E
2000-07-22,44,37,0.01,0.04,,M
2000-07-23,72,55,0.07,,,
2000-07-24,49,43,0.01,,,M
2000-07-25,73,66,0.02,,,E
2000-07-26,96,67,0.08,,,E
2000-07-27,66,39,0.07,,,E
2000-07-28,94,87,0.16,,,X
2000-07-29,61,55,0.01,,,M
2000-07-30,94,68,0.05,,,X
2000-07-31,63,39,0.42,,,X
2000-08-01,104,75,0.03,,3,E
2000-08-02,33,4,0.26,,,E
2000-08-03,40,11,0.04,,,M
2000-08-04,32,21,,,,X
2000-08-05,48,23,0.09,,,M
2000-08-06,37,16,,,,M
2000-08-07,48,31,,,,
2000-08-08,78,54,,,,E
2000-08-09,85,65,0.0,,,M
2000-08-10,33,18,0.04,,,M
2000-08-11,82,56,0.11,,,E
2000-08-12,52,30,0.14,0.08,,X
2000-08-13,47,35,0.04,,0,X
2000-08-14,39,21,0.11,0.03,,X
2000-08-15,85,64,0.15,,,X
2000-08-16,36,27,0.02,,0,X
2000-08-17,37,18,0.06,,,X
2000-08-18,75,58,0.08,0.01,,M
2000-08-19,76,61,0.2,,,M
2000-08-20,93,84,0.0,,,E
2000-08-21,102,76,0.04,,,X
2000-08-22,67,53,,,,X
2000-08-23,31,6,0.04,,,X
2000-08-24,102,73,,,,M
2000-08-25,65,40,0.01,,,M
2000-08-26,86,62,0.04,,,X
2000-08-27,36,14,0.01,,,E
2000-08-28,85,72,0.0,,,M
2000-08-29,72,59,0.12,,,X
2000-08-30,42,32,0.02,0.0,,X
2000-08-31,68,62,,,,E
2000-09-01,89,61,0.0,,,E
2000-09-02,31,11,0.07,,,X
2000-09-03,98,78,0.08,,,E
2000-09-04,30,9,0.25,,,M
2000-09-05,65,56,,,,X
2000-09-06,55,30,0.07,,,E
2000-09-07,75,60,0.0,,,X
2000-09-08,51,46,0.23,,,M
2000-09-09,106,78,0.08,,,X
2000-09-10,87,66,0.19,,2,X
2000-09-11,43,36,0.05,,1,M
2000-09-12,43,17,0.13,,,E
2000-09-13,79,60,0.06,,,X
2000-09-14,30,13,0.09,,,X
2000-09-15,101,92,0.11,,,E
2000-09-16,82,70,0.05,,,X
2000-09-17,89,81,0.06,,4,M
2000-09-18,93,86,0.1,0.14,,M
2000-09-19,98,75,0.03,,,M
2000-09-20,102,78,0.01,,,M
2000-09-21,90,85,0.01,,,M
2000-09-22,105,77,0.23,,,X
2000-09-23,72,46,,0.0,4,X
2000-09-24,91,70,0.01,,,X
2000-09-25,82,66,0.06,,,X
2000-09-26,95,68,,,,E
2000-09-27,109,98,0.06,,,X
2000-09-28,53,43,0.08,,,M
2000-09-29,43,37,0.0,,4,M
2000-09-30,74,46,0.01,,0,X
2000-10-01,107,93,0.02,,,M
2000-10-02,44,16,,,,X
2000-10-03,31,23,0.14,0.01,,M
2000-10-04,83,61,0.05,,,X
2000-10-05,37,25,0.26,0.04,,M
2000-10-06,97,75,0.14,,,E
2000-10-07,90,84,0.25,0.11,,X
2000-10-08,79,51,0.13,,,M
2000-10-09,47,27,0.08,,,E
2000-10-10,53,47,0.06,,,M
2000-10-11,36,24,0.05,,,M
2000-10-12,100,91,0.14,,,X
2000-10-13,94,67,0.08,,,X
2000-10-14,103,82,0.06,0.04,,E
2000-10-15,50,39,0.09,,,E
2000-10-16,72,48,0.19,,,X
2000-10-17,69,64,0.2,0.01,,M
2000-10-18,37,9,0.08,,,E
2000-10-19,76,64,0.16,,,M
2000-10-20,69,45,,,,E
2000-10-21,39,10,0.0,,,M
2000-10-22,33,7,0.0,,,X
2000-10-23,66,50,0.05,,,M
2000-10-24,89,65,0.1,,,X
2000-10-25,87,82,0.06,,,E
2000-10-26,50,43,,,,X
2000-10-27,84,79,0.05,,,M
2000-10-28,50,24,0.0,,,E
2000-10-29,101,72,0.04,,,X
2000-10-30,72,52,0.17,,,E
2000-10-31,81,63,0.22,,,E
2000-11-01,86,69,0.16,,,E
2000-11-02,82,56,0.04,,,M
2000-11-03,35,27,0.48,,,X
2000-11-04,92,65,0.27,,,
2000-11-05,48,40,0.02,,,X
2000-11-06,57,37,0.08,,,X
2000-11-07,82,77,0.55,,,E
2000-11-08,96,76,0.13,,,E
2000-11-09,102,90,0.16,0.06,1,X
2000-11-10,76,65,0.06,,,X
2000-11-11,55,29,0.01,,,X
2000-11-12,78,73,0.32,,,X
2000-11-13,95,81,0.13,,,E
2000-11-14,70,50,0.26,,2,M
2000-11-15,99,71,0.15,,,M
2000-11-16,65,50,0.03,0.06,,X
2000-11-17,69,54,0.04,,,E
2000-11-18,99,79,,,,M
2000-11-19,65,52,0.07,,,M
2000-11-20,77,54,0.07,,,X
2000-11-21,55,32,,,,X
2000-11-22,30,18,0.01,,,E
2000-11-23,100,83,,,,E
2000-11-24,95,77,0.08,,,X
2000-11-25,50,24,0.07,,,M
2000-11-26,98,89,0.19,,,E
2000-11-27,90,67,0.01,0.02,,M
2000-11-28,92,79,0.02,,,E
2000-11-29,53,28,0.0,,,M
2000-11-30,76,47,0.08,,,E
2000-12-01,54,40,0.14,,,M
2000-12-02,77,68,0.04,,,E
2000-12-03,103,87,0.0,,,M
2000-12-04,34,22,0.05,0.08,,M
2000-12-05,41,19,0.38,,,E
2000-12-06,80,68,0.03,,,X
2000-12-07,49,33,,,,X
2000-12-08,43,30,0.11,,,M
2000-12-09,65,45,0.01,,,X
2000-12-10,61,37,0.09,,,M
2000-12-11,95,80,0.06,0.09,,X
2000-12-12,81,54,0.17,0.14,,E
2000-12-13,47,40,0.01,,,M
2000-12-14,78,73,0.09,,,X
2000-12-15,95,74,0.18,,,M
2000-12-16,52,30,0.21,,,E
2000-12-17,38,19,0.04,,,E
2000-12-18,55,40,0.02,,,X
2000-12-19,104,95,0.01,,2,X
2000-12-20,44,35,,,,X
2000-12-21,103,98,0.32,,,
2000-12-22,33,16,0.16,,,M
2000-12-23,69,48,0.07,,,X
2000-12-24,68,47,0.19,,,X
2000-12-25,89,84,0.03,,,X
2000-12-26,65,53,0.13,,,X
2000-12-27,83,77,0.04,,,E
2000-12-28,44,33,0.05,,,X
2000-12-29,103,77,0.03,,,M
2000-12-30,47,38,0.02,,,E
2000-12-31,75,66,0.03,,,M
