DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-04-10,91,70,0.09,0.02,,E
2000-04-11,63,44,0.49,,,M
2000-04-12,67,55,,,,M
2000-04-13,39,20,,,,X
2000-04-14,93,83,0.12,,,X
2000-04-15,92,72,0.1,,,E
2000-04-16,40,11,0.1,,,X
2000-04-17,69,42,0.03,,,E
2000-04-18,36,21,0.16,,,X
2000-04-19,106,87,0.17,,,M
2000-04-20,48,40,0.05,,,M
2000-04-21,92,87,0.02,,,E
2000-04-22,64,47,0.24,,,E
2000-04-23,109,102,0.21,,,X
2000-04-24,53,36,0.26,0.0,,M
2000-04-25,61,35,0.06,,,M
2000-04-26,70,53,0.01,,,E
2000-04-27,39,28,0.25,,,E
2000-04-28,95,71,0.18,0.01,,
2000-04-29,58,38,0.06,,,
2000-04-30,69,59,0.28,,,M
2000-05-01,84,63,,,,
2000-05-02,99,90,0.03,,,E
2000-05-03,99,85,0.04,,,M
2000-05-04,30,24,0.13,,,X
2000-05-05,83,54,0.05,,,M
2000-05-06,88,83,0.14,,,M
2000-05-07,63,40,0.04,,,M
2000-05-08,57,48,0.0,,,X
2000-05-09,56,32,0.12,0.03,,M
2000-05-10,43,25,0.3,0.08,,E
2000-05-11,49,25,0.08,,,X
2000-05-12,99,75,0.02,,,E
2000-05-13,36,16,0.05,,,X
2000-05-14,69,56,0.41,,,E
2000-05-15,53,31,0.02,,,E
2000-05-16,69,62,0.11,,,X
2000-05-17,58,29,0.3,,,E
2000-05-18,100,76,0.07,,,M
2000-05-19,82,68,0.09,,,M
2000-05-20,35,11,,,,X
2000-05-21,34,20,0.04,,,X
2000-05-22,74,69,0.11,,,E
2000-05-23,90,84,0.1,,,X
2000-05-24,60,43,0.01,,4,E
2000-05-25,93,83,0.19,0.02,,M
2000-05-26,94,82,0.15,,,E
2000-05-27,35,25,0.05,,,M
2000-05-28,80,69,0.01,,4,E
2000-05-29,54,31,0.17,,,E
2000-05-30,50,43,0.0,,,E
2000-05-31,68,46,0.08,,,M
2000-06-01,97,90,0.04,0.03,,X
2000-06-02,100,71,0.22,,,M
2000-06-03,69,64,0.0,,,E
2000-06-04,51,23,,,,X
2000-06-05,103,86,0.01,0.18,,X
2000-06-06,91,65,0.1,,,X
2000-06-07,47,32,0.33,,,X
2000-06-08,86,66,0.14,,,M
2000-06-09,43,32,0.02,,,
2000-06-10,87,82,0.01,,,X
2000-06-11,71,66,0.42,,,X
2000-06-12,46,19,,,,M
2000-06-13,34,6,0.55,,,E
2000-06-14,104,83,0.57,,,X
2000-06-15,78,56,0.22,,,X
2000-06-16,107,93,,,,E
2000-06-17,61,55,0.01,,,X
2000-06-18,100,85,0.08,,,X
2000-06-19,81,53,,,,M
2000-06-20,33,18,0.08,,,X
2000-06-21,85,77,0.18,,,E
2000-06-22,61,44,0.01,,,
2000-06-23,87,66,0.01,0.06,,
2000-06-24,58,37,0.15,,,E
2000-06-25,60,37,,0.0,,X
2000-06-26,78,63,0.02,,,X
2000-06-27,42,19,0.06,,,M
2000-06-28,62,40,0.04,,,E
2000-06-29,35,9,0.03,,,E
2000-06-30,81,57,0.06,,,E
2000-07-01,104,85,0.04,,,M
2000-07-02,43,19,0.04,0.28,,M
2000-07-03,57,44,0.1,0.02,,E
2000-07-04,81,53,0.01,,,E
2000-07-05,88,77,0.1,,,M
2000-07-06,67,54,0.14,,,M
2000-07-07,75,53,0.1,,,E
2000-07-08,71,54,0.05,0.02,,E
2000-07-09,40,33,0.05,,,M
2000-07-10,71,56,0.06,,,M
2000-07-11,64,54,0.12,,,M
2000-07-12,61,56,0.01,,,X
2000-07-13,105,82,0.0,,,E
2000-07-14,67,40,0.0,,,M
2000-07-15,88,78,0.01,,,X
2000-07-16,36,26,0.03,,,M
2000-07-17,59,44,0.0,,,M
2000-07-18,82,54,,,,E
2000-07-19,45,31,0.14,,1,E
2000-07-20,85,73,0.17,,,X
2000-07-21,105,82,0.07,,,X
2000-07-22,42,26,0.11,0.07,,M
2000-07-23,42,34,0.02,,,E
2000-07-24,64,36,0.0,,,E
2000-07-25,58,33,0.1,,,M
2000-07-26,58,30,,,0,E
2000-07-27,58,34,0.01,,,X
2000-07-28,83,72,0.07,,,E
2000-07-29,50,21,0.02,,,X
2000-07-30,104,92,0.14,,,X
2000-07-31,106,82,0.11,,,E
2000-08-01,80,64,0.17,,,X
2000-08-02,97,78,0.12,,,M
2000-08-03,44,34,0.16,,,E
2000-08-04,52,27,0.12,,,M
2000-08-05,33,7,0.16,,,X
2000-08-06,105,87,,,,E
2000-08-07,33,22,0.02,,,E
2000-08-08,64,54,0.33,,1,E
2000-08-09,70,64,0.03,,,M
2000-08-10,72,63,,0.09,,X
2000-08-11,60,36,0.18,,,X
2000-08-12,51,32,0.14,,,X
2000-08-13,104,91,0.04,,,X
2000-08-14,48,36,0.14,,,
2000-08-15,47,19,0.11,,,X
2000-08-16,61,56,0.07,,,E
2000-08-17,57,45,0.46,,,X
2000-08-18,47,34,0.03,,,X
2000-08-19,109,94,0.26,,,X
2000-08-20,91,62,0.16,,,E
2000-08-21,93,74,0.06,,,X
2000-08-22,69,45,0.2,,,
2000-08-23,54,26,,,,E
2000-08-24,42,29,0.02,,,X
2000-08-25,74,48,0.04,,,M
2000-08-26,33,9,0.03,,,E
2000-08-27,48,39,0.07,,,X
2000-08-28,78,62,0.08,0.08,,
2000-08-29,66,41,0.21,,,X
2000-08-30,102,81,0.11,,,X
2000-08-31,74,59,0.09,,,E
2000-09-01,93,78,0.32,,,M
2000-09-02,85,75,0.33,,,M
2000-09-03,32,26,0.0,,,M
2000-09-04,105,76,0.07,0.07,,M
2000-09-05,77,55,0.01,,,X
2000-09-06,40,12,0.12,,,X
2000-09-07,74,49,0.0,,,X
2000-09-08,31,26,,,,X
2000-09-09,108,89,0.02,,,E
2000-09-10,77,67,0.32,,,X
2000-09-11,30,14,0.14,,,E
2000-09-12,41,13,,,,M
2000-09-13,101,74,0.5,,,E
2000-09-14,91,69,0.23,,,M
2000-09-15,76,54,,0.09,,M
2000-09-16,56,30,0.13,,,X
2000-09-17,33,26,0.02,0.04,,X
2000-09-18,48,21,0.23,,,M
2000-09-19,67,39,0.1,,,E
2000-09-20,70,64,0.06,,,X
2000-09-21,104,97,0.17,,,X
2000-09-22,88,64,0.04,,,M
2000-09-23,60,38,0.14,,,E
2000-09-24,60,38,0.06,,,M
2000-09-25,62,43,0.12,,,E
2000-09-26,34,26,0.0,,,X
2000-09-27,66,57,0.03,,,X
2000-09-28,73,64,0.13,,,
2000-09-29,83,70,0.09,,,X
2000-09-30,105,85,0.06,,,E
2000-10-01,35,19,0.02,,,M
2000-10-02,96,75,0.06,,,X
2000-10-03,48,24,0.03,,,E
2000-10-04,80,75,0.07,,,
2000-10-05,92,68,0.05,,,M
2000-10-06,102,82,0.05,,,M
2000-10-07,33,5,0.02,,,M
2000-10-08,103,97,0.59,,,E
2000-10-09,61,33,0.01,,2,M
2000-10-10,48,31,0.04,,,X
2000-10-11,67,46,0.14,,,
2000-10-12,76,55,0.01,,,X
2000-10-13,107,84,0.0,0.06,,E
2000-10-14,34,15,,,,E
2000-10-15,39,27,0.15,,,M
2000-10-16,64,49,0.01,,,M
2000-10-17,98,69,0.02,0.01,,X
2000-10-18,91,62,0.04,0.04,,X
2000-10-19,82,74,0.06,,,
2000-10-20,94,74,,,,E
2000-10-21,73,62,,,,E
2000-10-22,39,33,0.11,,,E
2000-10-23,92,69,0.07,,,M
2000-10-24,30,10,0.05,,,X
2000-10-25,75,55,0.05,0.01,,E
2000-10-26,83,73,0.07,,,M
2000-10-27,75,59,0.03,,,E
2000-10-28,37,19,0.02,,,X
2000-10-29,100,73,0.05,,,E
2000-10-30,79,57,0.28,,,E
2000-10-31,80,57,0.05,0.04,,M
2000-11-01,93,71,0.02,,,E
2000-11-02,75,61,0.16,,,E
2000-11-03,79,63,0.08,,4,M
2000-11-04,101,87,0.08,,,X
2000-11-05,41,29,0.05,,,E
2000-11-06,108,88,0.03,,,X
2000-11-07,90,78,0.06,,,X
2000-11-08,77,70,0.02,0.04,,M
2000-11-09,47,29,0.03,,,M
2000-11-10,73,53,0.41,,,E
2000-11-11,66,45,0.13,0.04,,
2000-11-12,87,68,0.08,0.06,,X
2000-11-13,88,76,,,,M
2000-11-14,63,50,0.16,0.02,,X
2000-11-15,44,25,0.05,,,X
2000-11-16,69,46,,,3,E
2000-11-17,105,84,,,,X
2000-11-18,104,80,0.09,,,M
2000-11-19,93,78,0.03,,,E
2000-11-20,74,68,0.01,,,X
2000-11-21,56,51,0.15,,,E
2000-11-22,66,47,0.08,0.01,,X
2000-11-23,68,53,0.25,,,E
2000-11-24,109,90,0.14,,,E
2000-11-25,71,63,0.1,,,
2000-11-26,45,29,0.04,,,X
2000-11-27,55,48,0.35,,,X
2000-11-28,109,95,0.03,,,
2000-11-29,65,38,0.1,,,M
2000-11-30,102,96,0.09,,4,E
2000-12-01,54,33,0.15,,,X
2000-12-02,46,31,0.13,,,E
2000-12-03,51,30,0.08,,,X
2000-12-04,94,74,0.03,,,M
2000-12-05,93,71,0.3,,,M
2000-12-06,30,5,0.11,,,M
2000-12-07,48,37,0.05,,,M
2000-12-08,93,69,0.09,,,E
2000-12-09,93,66,0.1,,,X
2000-12-10,54,35,0.09,,,X
2000-12-11,75,56,,0.02,,M
2000-12-12,82,66,0.19,,,E
2000-12-13,73,52,0.13,,,M
2000-12-14,78,55,0.14,,,M
2000-12-15,54,45,0.03,,,X
2000-12-16,79,56,0.05,,,E
2000-12-17,87,79,0.16,,,X
2000-12-18,74,63,0.01,,,X
2000-12-19,68,40,0.08,,,M
2000-12-20,101,95,0.19,,,E
2000-12-21,50,25,0.13,,,E
2000-12-22,35,22,0.14,,,X
2000-12-23,86,81,0.01,0.08,,E
2000-12-24,79,58,0.01,,,E
2000-12-25,43,23,0.07,,,M
2000-12-26,57,36,,,,E
2000-12-27,81,58,,,,X
2000-12-28,33,23,0.02,,,X
2000-12-29,71,49,,,,X
2000-12-30,40,28,0.06,,,M
2000-12-31,81,58,0.09,,,M
