DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-07-20,68,52,0.06,,,M
2000-07-21,100,83,0.01,,,M
2000-07-22,101,78,0.15,,,M
2000-07-23,52,36,0.07,,,E
2000-07-24,68,46,0.11,,,X
2000-07-25,49,26,0.04,,,M
2000-07-26,107,102,0.1,,,E
2000-07-27,97,92,0.04,,,E
2000-07-28,99,76,0.02,,,
2000-07-29,107,81,0.21,,,M
2000-07-30,88,82,0.04,,,E
2000-07-31,77,72,,,,E
2000-08-01,46,27,0.15,,,M
2000-08-02,56,35,0.28,0.03,,
2000-08-03,71,50,0.15,,,M
2000-08-04,94,68,0.06,0.02,,X
2000-08-05,81,73,0.1,,,E
2000-08-06,85,68,0.12,,,X
2000-08-07,54,40,0.24,,,E
2000-08-08,54,34,0.23,,,E
2000-08-09,31,12,0.02,,,E
2000-08-10,83,69,,,,M
2000-08-11,40,15,,,,X
2000-08-12,57,30,0.28,,,X
2000-08-13,104,80,0.1,,,X
2000-08-14,83,74,0.04,,,E
2000-08-15,108,94,0.07,,,M
2000-08-16,32,19,0.03,,,M
2000-08-17,77,51,0.02,,1,M
2000-08-18,106,98,0.06,,,E
2000-08-19,95,66,,,,X
2000-08-20,72,58,,,,X
2000-08-21,99,76,0.08,,,M
2000-08-22,48,26,0.23,0.01,3,M
2000-08-23,106,77,0.26,,,M
2000-08-24,107,81,0.07,,,M
2000-08-25,58,48,0.25,0.0,,E
2000-08-26,87,69,0.02,,,M
2000-08-27,71,50,0.07,,,E
2000-08-28,35,21,0.2,,,M
2000-08-29,72,44,,,,E
2000-08-30,95,83,0.09,,,E
2000-08-31,43,17,0.1,,,E
2000-09-01,46,23,0.06,,,M
2000-09-02,46,33,0.13,,,E
2000-09-03,70,41,0.06,,,E
2000-09-04,103,77,0.09,,,X
2000-09-05,61,47,0.13,,,M
2000-09-06,102,92,0.01,,,
2000-09-07,81,74,0.02,,,E
2000-09-08,101,79,0.02,,,X
2000-09-09,96,91,0.13,,4,M
2000-09-10,61,51,0.03,,3,X
2000-09-11,39,29,0.27,,,E
2000-09-12,96,78,0.05,,,X
2000-09-13,50,30,,,,E
2000-09-14,37,12,0.21,,,X
2000-09-15,108,91,0.11,,,M
2000-09-16,78,59,0.08,,,E
2000-09-17,56,34,0.0,,,M
2000-09-18,74,60,0.06,,,E
2000-09-19,102,83,0.3,,,E
2000-09-20,91,81,0.08,,,M
2000-09-21,66,50,0.19,,,E
2000-09-22,76,69,,,,E
2000-09-23,60,46,0.06,,,E
2000-09-24,53,44,0.03,,,X
2000-09-25,77,56,0.11,,,X
2000-09-26,82,65,0.15,0.12,,
2000-09-27,81,64,0.0,,,E
2000-09-28,85,59,0.04,0.03,4,E
2000-09-29,73,49,0.32,,,X
2000-09-30,39,26,0.1,0.01,,E
2000-10-01,109,95,0.17,,,X
2000-10-02,71,44,0.01,,,E
2000-10-03,58,51,0.04,,,M
2000-10-04,70,53,0.04,,,E
2000-10-05,106,87,0.05,,2,X
2000-10-06,75,63,0.15,,,X
2000-10-07,85,61,0.12,,,M
2000-10-08,58,42,,,,X
2000-10-09,30,14,0.1,,,M
2000-10-10,93,68,0.0,,,X
2000-10-11,33,14,0.23,,,X
2000-10-12,102,86,0.1,,,X
2000-10-13,100,84,0.2,,,E
2000-10-14,62,42,0.18,,,X
2000-10-15,52,42,0.05,,,E
2000-10-16,66,59,0.28,,,E
2000-10-17,77,53,0.27,,,E
2000-10-18,40,26,0.04,0.02,,X
2000-10-19,35,15,0.02,,,X
2000-10-20,87,75,0.03,,,M
2000-10-21,103,93,0.02,,,X
2000-10-22,104,79,0.1,,,E
2000-10-23,74,63,,,,M
2000-10-24,37,32,0.06,,,X
2000-10-25,48,28,0.23,,,E
2000-10-26,78,65,0.06,0.09,,E
2000-10-27,32,9,0.01,,,E
2000-10-28,102,76,0.06,,,E
2000-10-29,56,37,0.06,,,E
2000-10-30,83,62,0.18,,,M
2000-10-31,77,53,0.02,,,X
2000-11-01,103,88,0.14,,,X
2000-11-02,80,54,0.07,,,M
2000-11-03,44,20,,,,M
2000-11-04,42,32,0.15,,,X
2000-11-05,84,74,0.09,,,M
2000-11-06,73,56,0.05,,,M
2000-11-07,52,29,0.0,,,E
2000-11-08,54,45,0.16,,,X
2000-11-09,75,49,0.43,,,E
2000-11-10,67,38,0.05,,,E
2000-11-11,106,78,0.19,,,M
2000-11-12,56,48,0.31,,,X
2000-11-13,108,89,0.06,,,E
2000-11-14,76,56,0.31,,,E
2000-11-15,105,93,0.02,0.05,,X
2000-11-16,58,36,0.01,,,E
2000-11-17,44,37,0.01,,,M
2000-11-18,39,30,,,,E
2000-11-19,107,88,0.08,,,M
2000-11-20,95,86,0.01,,,X
2000-11-21,47,40,0.05,,,E
2000-11-22,89,68,0.04,,,M
2000-11-23,37,22,,,,X
2000-11-24,33,22,0.27,,,X
2000-11-25,81,68,0.09,0.01,,E
2000-11-26,32,3,0.04,,,E
2000-11-27,51,22,0.08,,,M
2000-11-28,54,39,0.06,,,M
2000-11-29,57,46,0.24,,,M
2000-11-30,52,24,0.06,,,X
2000-12-01,65,39,,,,M
2000-12-02,77,52,,,,X
2000-12-03,63,51,,,,
2000-12-04,76,58,0.17,,,M
2000-12-05,86,59,,,,
2000-12-06,52,30,0.08,,,X
2000-12-07,53,35,0.06,,,E
2000-12-08,103,90,0.39,,1,X
2000-12-09,39,34,0.14,0.03,,M
2000-12-10,44,24,0.2,,,X
2000-12-11,73,56,0.09,,,E
2000-12-12,89,83,0.14,,,E
2000-12-13,101,79,0.12,,,M
2000-12-14,72,66,0.08,,,E
2000-12-15,36,22,0.03,,,X
2000-12-16,107,86,0.07,,,X
2000-12-17,35,15,0.37,,,X
2000-12-18,61,46,0.09,,,M
2000-12-19,56,32,0.06,,,X
2000-12-20,98,79,0.36,,,M
2000-12-21,37,9,0.14,,,X
2000-12-22,70,46,0.11,,,M
2000-12-23,58,29,,,,X
2000-12-24,91,71,0.08,,,M
2000-12-25,100,82,0.03,,,E
2000-12-26,71,42,0.12,,,E
2000-12-27,103,76,0.11,,,M
2000-12-28,69,52,0.07,,,M
2000-12-29,31,26,0.04,,,X
2000-12-30,61,36,0.15,0.01,,E
2000-12-31,61,42,0.13,,,E
