DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-04-28,44,39,0.08,,,M
2001-04-29,31,16,0.06,0.0,,M
2001-04-30,35,19,,,,E
2001-05-01,61,40,0.19,0.06,,X
2001-05-02,102,90,0.28,,,M
2001-05-03,102,83,0.06,,,X
2001-05-04,75,65,0.03,,,M
2001-05-05,67,40,0.02,,,E
2001-05-06,63,55,0.17,,,M
2001-05-07,104,80,0.15,,,E
2001-05-08,69,56,0.01,,,X
2001-05-09,81,57,0.25,,,X
2001-05-10,33,7,0.07,,,X
2001-05-11,66,47,0.11,,,X
2001-05-12,63,56,0.06,0.0,,M
2001-05-13,45,22,,,,X
2001-05-14,105,78,0.05,,,X
2001-05-15,86,78,0.09,,,X
2001-05-16,78,70,0.16,,,X
2001-05-17,87,81,0.06,,,X
2001-05-18,85,80,0.02,,,E
2001-05-19,82,77,0.02,0.01,,E
2001-05-20,79,62,0.04,,,M
2001-05-21,100,79,0.23,,,X
2001-05-22,89,74,0.04,,,M
2001-05-23,81,59,0.04,,,E
2001-05-24,71,53,0.04,0.03,2,M
2001-05-25,82,56,0.1,,,M
2001-05-26,90,63,0.05,,,X
2001-05-27,89,84,0.47,,,E
2001-05-28,76,70,0.19,,,X
2001-05-29,107,84,0.09,,,E
2001-05-30,44,33,0.01,0.05,,X
2001-05-31,65,52,0.08,,,M
2001-06-01,39,31,0.08,,,E
2001-06-02,80,51,0.28,,,X
2001-06-03,49,39,0.05,,,X
2001-06-04,83,58,,,,M
2001-06-05,101,80,0.06,,,M
2001-06-06,101,84,,,,E
2001-06-07,83,61,0.03,,,
2001-06-08,45,30,0.05,,,X
2001-06-09,83,68,0.09,,,M
2001-06-10,77,57,0.11,,,E
2001-06-11,33,20,0.23,0.16,,E
2001-06-12,107,87,0.09,,,X
2001-06-13,73,54,0.09,,,M
2001-06-14,95,79,,,,E
2001-06-15,79,54,,,,X
2001-06-16,52,29,0.06,0.04,,E
2001-06-17,96,67,0.08,,,X
2001-06-18,66,51,0.06,,,E
2001-06-19,107,83,0.02,,,X
2001-06-20,70,42,0.18,,4,E
2001-06-21,80,63,0.47,,,M
2001-06-22,71,65,0.06,0.09,,E
2001-06-23,97,76,0.07,,,M
2001-06-24,45,33,0.09,,,X
2001-06-25,58,52,0.05,,,X
2001-06-26,91,64,0.41,,,X
2001-06-27,30,18,0.22,,,M
2001-06-28,41,32,0.1,,,E
2001-06-29,104,92,0.05,,,X
2001-06-30,70,51,,,,X
2001-07-01,54,35,0.16,,,
2001-07-02,45,21,0.01,,,X
2001-07-03,70,52,,,,E
2001-07-04,108,90,0.03,0.09,,M
2001-07-05,62,57,0.34,,,E
2001-07-06,74,49,0.13,,,E
2001-07-07,37,15,0.01,,3,X
2001-07-08,108,81,,,,M
2001-07-09,92,81,0.04,,3,M
2001-07-10,52,25,0.37,,,X
2001-07-11,91,83,0.33,,,M
2001-07-12,43,23,0.11,,,M
2001-07-13,103,77,0.22,,,E
2001-07-14,103,91,,,,X
2001-07-15,107,92,0.12,,,M
2001-07-16,67,41,0.01,,,M
2001-07-17,95,78,0.08,,,M
2001-07-18,82,66,0.09,,,X
2001-07-19,58,36,0.03,,,E
2001-07-20,68,44,0.18,,4,X
2001-07-21,102,85,0.26,,,E
2001-07-22,83,69,0.04,,,X
2001-07-23,33,18,0.22,,,M
2001-07-24,97,89,0.01,,,X
2001-07-25,71,59,0.02,,,E
2001-07-26,107,85,0.33,,3,X
2001-07-27,36,26,0.01,,3,X
2001-07-28,53,39,0.18,,,M
2001-07-29,88,59,0.05,,,X
2001-07-30,73,57,,,,X
2001-07-31,102,81,0.07,,,M
2001-08-01,99,86,0.02,,,M
2001-08-02,90,70,0.09,0.03,0,E
2001-08-03,62,38,0.03,,4,X
2001-08-04,108,99,0.0,,,E
2001-08-05,86,59,0.11,,,M
2001-08-06,33,6,0.1,,,M
2001-08-07,88,63,0.07,,,X
2001-08-08,109,96,0.01,,,X
2001-08-09,45,30,,0.04,,E
2001-08-10,71,55,,,,M
2001-08-11,30,4,0.11,,,M
2001-08-12,108,82,0.22,,,M
2001-08-13,83,66,0.03,,,M
2001-08-14,69,63,0.12,,,X
2001-08-15,77,49,0.32,,,E
2001-08-16,34,20,0.26,,,M
2001-08-17,101,89,0.08,,,X
2001-08-18,42,15,0.04,,,E
2001-08-19,70,62,0.11,,,M
2001-08-20,54,40,0.06,,,M
2001-08-21,72,61,0.02,,,
2001-08-22,104,98,0.06,,,X
2001-08-23,101,91,0.23,,,X
2001-08-24,36,14,0.42,,,X
2001-08-25,80,60,,,,X
2001-08-26,87,64,0.06,,,M
2001-08-27,37,32,0.1,,,E
2001-08-28,96,82,0.18,,,M
2001-08-29,96,86,0.03,0.01,,E
2001-08-30,37,25,0.59,,3,X
2001-08-31,59,44,,0.01,,E
2001-09-01,50,45,0.13,,,M
2001-09-02,65,51,0.18,,,E
2001-09-03,109,91,0.17,,,M
2001-09-04,86,58,,,,E
2001-09-05,67,46,0.0,0.0,,X
2001-09-06,58,30,0.04,,,E
2001-09-07,76,70,0.14,,,M
2001-09-08,60,52,0.05,,,M
2001-09-09,34,29,0.27,,,E
2001-09-10,53,47,0.08,,,M
2001-09-11,79,64,0.05,,,E
2001-09-12,62,42,0.04,,,
2001-09-13,44,28,,,,X
2001-09-14,68,57,0.03,,3,X
2001-09-15,81,71,0.01,,,E
2001-09-16,34,6,,,,M
2001-09-17,99,81,0.22,,,X
2001-09-18,72,60,,,,X
2001-09-19,92,65,0.04,,,X
2001-09-20,83,70,0.13,,,X
2001-09-21,57,48,0.2,,,X
2001-09-22,34,11,0.17,,,E
2001-09-23,56,40,0.04,,,X
2001-09-24,77,71,0.01,0.06,,X
2001-09-25,51,23,0.01,,,E
2001-09-26,50,42,0.32,0.04,,E
2001-09-27,75,66,0.13,,,M
2001-09-28,85,57,0.07,,,
2001-09-29,103,98,0.03,,,M
2001-09-30,56,36,0.03,,,E
2001-10-01,31,16,0.02,,,X
2001-10-02,72,64,0.09,0.06,,M
2001-10-03,52,39,0.02,,,X
2001-10-04,64,56,0.12,,,E
2001-10-05,91,83,0.17,,,E
2001-10-06,90,85,0.27,,,E
2001-10-07,73,56,0.23,,4,X
2001-10-08,55,40,0.09,,,M
2001-10-09,98,70,0.02,0.07,,X
2001-10-10,105,84,0.28,,,X
2001-10-11,72,53,0.04,,,X
2001-10-12,68,63,0.06,0.02,,E
2001-10-13,31,5,,,,X
2001-10-14,105,91,0.15,,,
2001-10-15,82,67,0.07,,,M
2001-10-16,55,46,0.05,,,X
2001-10-17,62,53,0.01,,,M
2001-10-18,49,30,0.01,,,M
2001-10-19,95,71,,,4,E
2001-10-20,38,18,0.12,,,M
2001-10-21,60,47,0.01,,,X
2001-10-22,56,46,0.09,,,X
2001-10-23,65,57,0.07,,,M
2001-10-24,51,44,0.47,,,M
2001-10-25,32,10,0.0,,,E
2001-10-26,34,20,0.29,,,X
2001-10-27,98,78,0.03,,,X
2001-10-28,49,44,0.23,,,X
2001-10-29,58,42,0.17,,,X
2001-10-30,108,93,0.02,,,E
2001-10-31,104,83,0.25,,,E
2001-11-01,38,19,0.09,,,E
2001-11-02,105,93,0.0,,,E
2001-11-03,86,76,0.03,,3,E
2001-11-04,89,81,0.21,,,M
2001-11-05,60,46,0.11,,,M
2001-11-06,87,75,0.25,,,M
2001-11-07,53,34,0.33,0.02,,M
2001-11-08,65,48,,,,M
2001-11-09,85,76,0.1,,,E
2001-11-10,109,86,0.08,,,E
2001-11-11,40,22,,,,E
2001-11-12,32,10,0.01,,,E
2001-11-13,51,37,0.03,0.04,,
2001-11-14,51,44,0.12,,,E
2001-11-15,85,64,0.04,,,E
2001-11-16,83,59,,,,M
2001-11-17,38,30,0.05,,,E
2001-11-18,49,31,0.01,,,E
2001-11-19,106,100,0.11,,,E
2001-11-20,77,57,0.33,,,E
2001-11-21,32,18,,,,M
2001-11-22,77,60,0.17,,,X
2001-11-23,35,17,0.04,,,M
2001-11-24,84,64,0.05,,,
2001-11-25,74,56,0.0,,,M
2001-11-26,50,45,0.06,,,
2001-11-27,47,33,0.09,,,E
2001-11-28,43,15,,,,E
2001-11-29,38,14,0.07,,,M
2001-11-30,85,75,0.01,,,X
2001-12-01,84,66,0.04,0.03,,M
2001-12-02,39,32,0.31,,,E
2001-12-03,72,50,0.07,,,E
2001-12-04,102,80,0.14,,,E
2001-12-05,33,20,0.07,,,E
2001-12-06,106,101,,,,E
2001-12-07,85,72,0.01,,,X
2001-12-08,77,70,,,,X
2001-12-09,80,63,,,,M
2001-12-10,68,49,0.01,,,X
2001-12-11,47,32,0.02,,,X
2001-12-12,43,19,0.02,,,X
2001-12-13,31,26,0.13,,,X
2001-12-14,101,87,0.15,0.02,,X
2001-12-15,49,39,0.16,,,M
2001-12-16,92,77,0.02,,,
2001-12-17,72,65,0.17,,,X
2001-12-18,90,67,0.17,,,E
2001-12-19,50,24,0.06,,,
2001-12-20,75,67,,,,M
2001-12-21,57,46,0.31,,,X
2001-12-22,40,11,0.09,,,X
2001-12-23,43,34,0.17,,,E
2001-12-24,58,51,0.01,,,E
2001-12-25,59,32,0.07,,,X
2001-12-26,104,84,0.45,,0,E
2001-12-27,52,43,0.02,,1,X
2001-12-28,74,62,0.01,,,X
2001-12-29,61,56,0.07,,,X
2001-12-30,62,49,0.09,,,X
2001-12-31,109,85,0.01,,,M
