DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-08-25,48,22,0.11,0.01,,E
2002-08-26,50,32,0.05,,,E
2002-08-27,44,19,0.04,,,E
2002-08-28,52,26,0.22,,,M
2002-08-29,58,52,0.13,,,E
2002-08-30,94,86,0.1,,,X
2002-08-31,57,32,0.13,,,M
2002-09-01,105,81,0.01,,4,E
2002-09-02,65,41,0.05,,,E
2002-09-03,88,73,0.02,,,M
2002-09-04,66,59,0.16,,,X
2002-09-05,53,40,0.05,,,M
2002-09-06,76,61,0.1,,,X
2002-09-07,69,51,0.0,,,X
2002-09-08,30,16,0.02,,,X
2002-09-09,35,8,,,,M
2002-09-10,92,80,0.02,,,M
2002-09-11,56,49,0.13,,,E
2002-09-12,46,40,0.05,,,E
2002-09-13,77,49,0.06,,,M
2002-09-14,95,79,0.03,,,M
2002-09-15,50,24,0.05,0.06,,M
2002-09-16,36,21,0.14,,,X
2002-09-17,88,70,0.01,,,E
2002-09-18,57,37,0.07,,,E
2002-09-19,105,92,0.11,,,X
2002-09-20,47,28,0.05,,,E
2002-09-21,71,55,0.02,,1,X
2002-09-22,39,25,0.12,,,M
2002-09-23,48,39,0.17,,0,X
2002-09-24,36,29,0.06,0.0,,X
2002-09-25,80,73,0.01,,,M
2002-09-26,50,37,0.04,,,X
2002-09-27,77,60,0.01,,,M
2002-09-28,93,68,0.36,,,X
2002-09-29,81,58,,,,M
2002-09-30,93,82,0.07,,,M
2002-10-01,59,41,0.03,,,X
2002-10-02,34,19,0.1,,,E
2002-10-03,87,73,0.01,,,E
2002-10-04,62,35,0.02,,,X
2002-10-05,85,72,0.05,,,X
2002-10-06,84,68,0.23,,,M
2002-10-07,92,85,0.08,,,X
2002-10-08,92,71,,,,E
2002-10-09,70,57,0.06,,,M
2002-10-10,34,23,0.08,,,M
2002-10-11,43,30,0.11,,,X
2002-10-12,43,27,0.01,,,
2002-10-13,101,94,0.35,,,M
2002-10-14,33,9,0.03,,,M
2002-10-15,63,53,0.01,,,X
2002-10-16,44,20,0.02,,,X
2002-10-17,59,35,0.01,,,E
2002-10-18,55,40,0.19,,,M
2002-10-19,95,79,,,,M
2002-10-20,86,62,0.3,,,E
2002-10-21,61,53,0.09,,,E
2002-10-22,93,82,0.05,,4,M
2002-10-23,95,81,,,,E
2002-10-24,38,33,0.0,,,M
2002-10-25,34,6,0.11,,,E
2002-10-26,102,89,0.11,,,M
2002-10-27,73,57,0.01,,,M
2002-10-28,49,38,0.08,,,X
2002-10-29,103,94,0.18,,,X
2002-10-30,47,24,0.12,,,X
2002-10-31,84,64,0.03,0.03,,E
2002-11-01,89,82,0.11,,,M
2002-11-02,66,38,0.03,,,X
2002-11-03,59,41,0.17,,,E
2002-11-04,104,89,0.05,,,E
2002-11-05,44,22,0.3,,,M
2002-11-06,45,33,,,,M
2002-11-07,97,89,0.15,,,M
2002-11-08,62,51,0.13,,,X
2002-11-09,98,81,,,,X
2002-11-10,85,63,,0.01,,X
2002-11-11,53,35,0.02,0.0,,M
2002-11-12,51,38,0.1,,,X
2002-11-13,43,29,0.09,,,X
2002-11-14,90,65,0.11,,,E
2002-11-15,64,49,0.05,,,M
2002-11-16,86,61,0.02,,,M
2002-11-17,58,32,0.26,,,M
2002-11-18,59,51,0.15,,,M
2002-11-19,60,40,0.02,,,X
2002-11-20,47,29,0.08,,,E
2002-11-21,92,63,0.15,,,M
2002-11-22,80,51,0.08,0.15,,X
2002-11-23,78,63,0.37,,,E
2002-11-24,39,13,0.02,,,M
2002-11-25,71,65,0.14,,,E
2002-11-26,94,70,,,2,X
2002-11-27,64,54,0.04,,,X
2002-11-28,44,24,0.01,,2,
2002-11-29,60,32,0.07,,,E
2002-11-30,89,78,0.07,,,E
2002-12-01,50,40,0.01,,,X
2002-12-02,51,43,0.02,0.01,,E
2002-12-03,109,90,0.01,,,E
2002-12-04,106,89,0.02,,0,
2002-12-05,55,38,0.11,0.02,,X
2002-12-06,91,77,0.01,,,E
2002-12-07,93,81,0.05,,,X
2002-12-08,99,88,0.43,,,E
2002-12-09,79,69,0.04,,,E
2002-12-10,104,87,0.2,,,X
2002-12-11,81,52,0.04,,,M
2002-12-12,71,62,0.04,,,X
2002-12-13,31,20,0.02,,,X
2002-12-14,86,69,0.13,,,X
2002-12-15,77,61,0.23,,,E
2002-12-16,31,3,0.06,,,X
2002-12-17,48,32,0.06,,,X
2002-12-18,92,67,0.04,,,E
2002-12-19,79,68,0.01,,,X
2002-12-20,91,69,0.13,,,X
2002-12-21,49,33,0.17,,,
2002-12-22,77,67,0.01,,,X
2002-12-23,35,25,0.09,,,E
2002-12-24,49,26,0.03,,,M
2002-12-25,56,38,0.16,,,M
2002-12-26,49,20,0.06,,,X
2002-12-27,74,61,0.12,,,E
2002-12-28,92,66,0.26,,,X
2002-12-29,32,8,0.12,,,E
2002-12-30,49,41,0.03,,,E
2002-12-31,64,42,0.03,,,E
