DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-05-22,65,49,0.27,,,X
2000-05-23,52,35,,,,X
2000-05-24,62,56,0.07,,,E
2000-05-25,90,78,0.04,,,M
2000-05-26,58,45,0.07,,,E
2000-05-27,72,64,0.02,,,E
2000-05-28,65,44,0.09,,,E
2000-05-29,89,62,0.08,,,M
2000-05-30,40,29,0.21,,,X
2000-05-31,74,58,0.04,,,M
2000-06-01,39,30,0.04,,,E
2000-06-02,101,96,,,,E
2000-06-03,82,64,,,,M
2000-06-04,30,10,0.09,,,X
2000-06-05,100,72,0.13,,,X
2000-06-06,79,61,0.03,,,E
2000-06-07,105,99,0.25,,,M
2000-06-08,70,45,0.09,,,X
2000-06-09,95,80,,,,M
2000-06-10,45,16,0.01,,,E
2000-06-11,48,21,0.04,,,M
2000-06-12,45,30,0.01,,,X
2000-06-13,60,34,0.12,,,X
2000-06-14,98,79,0.14,,,X
2000-06-15,88,67,0.1,,2,X
2000-06-16,58,42,0.07,,,E
2000-06-17,34,16,0.07,,,M
2000-06-18,44,32,0.01,,,X
2000-06-19,67,54,0.21,,,M
2000-06-20,109,102,0.03,,,E
2000-06-21,58,39,0.21,,,E
2000-06-22,74,67,0.07,,,
2000-06-23,104,80,0.49,0.01,,M
2000-06-24,70,50,0.11,,,E
2000-06-25,58,38,0.09,,,X
2000-06-26,91,80,0.19,,,M
2000-06-27,59,42,0.1,,3,E
2000-06-28,104,78,0.04,0.02,,E
2000-06-29,45,31,0.03,,,E
2000-06-30,106,99,0.02,,,X
2000-07-01,31,20,0.06,0.27,,X
2000-07-02,84,65,0.05,,,X
2000-07-03,58,31,0.04,,,M
2000-07-04,61,36,0.04,,,X
2000-07-05,56,30,0.04,0.04,,X
2000-07-06,68,45,0.06,,1,M
2000-07-07,54,31,0.02,,,E
2000-07-08,77,53,0.09,,,M
2000-07-09,33,17,0.16,,,M
2000-07-10,88,62,,,,M
2000-07-11,69,62,0.0,,,M
2000-07-12,61,39,0.22,,,M
2000-07-13,34,21,0.07,,,X
2000-07-14,37,22,0.18,,,X
2000-07-15,97,68,0.04,,,X
2000-07-16,93,80,0.01,,,E
2000-07-17,53,24,0.05,0.02,,M
2000-07-18,94,67,0.06,,,M
2000-07-19,99,72,0.13,,,E
2000-07-20,83,76,0.08,,,M
2000-07-21,102,80,0.08,,,M
2000-07-22,38,29,0.05,,,X
2000-07-23,69,59,,,,M
2000-07-24,104,92,0.08,,,M
2000-07-25,35,19,0.01,0.01,0,
2000-07-26,36,12,0.05,,,X
2000-07-27,90,77,0.09,,,M
2000-07-28,95,77,0.1,,,M
2000-07-29,39,34,0.0,,,
2000-07-30,59,41,0.04,,,
2000-07-31,38,20,0.3,,,M
2000-08-01,73,68,0.02,,,M
2000-08-02,73,67,0.17,,,E
2000-08-03,31,8,0.05,,,M
2000-08-04,62,45,0.07,,1,M
2000-08-05,54,31,,,,E
2000-08-06,58,37,0.03,,,
2000-08-07,80,58,0.12,,,X
2000-08-08,32,19,0.08,,,X
2000-08-09,46,23,0.01,,,E
2000-08-10,56,39,0.16,,,M
2000-08-11,92,71,0.06,,,E
2000-08-12,71,49,0.02,,,X
2000-08-13,34,24,0.07,,,M
2000-08-14,83,68,0.09,,,E
2000-08-15,42,14,0.02,0.08,,E
2000-08-16,84,74,0.03,,,X
2000-08-17,45,25,0.33,0.16,,E
2000-08-18,86,63,0.02,,,M
2000-08-19,68,60,0.03,,,M
2000-08-20,72,61,,,,M
2000-08-21,50,21,0.1,,,E
2000-08-22,37,27,0.0,,,M
2000-08-23,48,33,0.01,,,E
2000-08-24,100,94,0.01,0.04,,M
2000-08-25,69,62,0.43,,,E
2000-08-26,96,81,0.06,,4,
2000-08-27,53,39,,,,M
2000-08-28,40,20,0.08,,,M
2000-08-29,47,18,0.54,,,X
2000-08-30,88,69,0.11,,,X
2000-08-31,62,57,0.02,,,X
2000-09-01,107,84,,,,M
2000-09-02,37,11,0.2,,,M
2000-09-03,79,63,0.04,0.06,,X
2000-09-04,67,54,0.1,,,X
2000-09-05,47,36,,,,X
2000-09-06,79,50,,,,X
2000-09-07,90,67,0.02,,,E
2000-09-08,63,39,0.11,,,M
2000-09-09,61,46,0.13,,,M
2000-09-10,57,31,0.07,,,X
2000-09-11,59,49,0.02,,,E
2000-09-12,37,29,0.08,,,E
2000-09-13,109,104,0.08,,,E
2000-09-14,37,12,0.17,,,E
2000-09-15,89,60,0.06,,,E
2000-09-16,92,63,0.73,,,E
2000-09-17,49,28,0.1,0.14,,E
2000-09-18,99,85,,,,E
2000-09-19,39,24,0.23,,,X
2000-09-20,33,14,0.13,,,M
2000-09-21,41,33,0.12,,,X
2000-09-22,39,25,0.02,,,X
2000-09-23,30,7,0.09,,,X
2000-09-24,48,43,0.05,,,
2000-09-25,108,85,0.05,,,X
2000-09-26,42,24,,,,X
2000-09-27,101,89,0.0,,,M
2000-09-28,69,54,0.03,,,M
2000-09-29,94,87,0.01,0.08,2,M
2000-09-30,65,56,0.06,,,X
2000-10-01,99,89,,0.06,,X
2000-10-02,103,83,0.12,,,E
2000-10-03,66,52,0.11,,,M
2000-10-04,85,60,0.01,,,E
2000-10-05,37,16,0.09,,,M
2000-10-06,33,22,0.12,,,X
2000-10-07,88,66,0.34,,,E
2000-10-08,95,78,0.08,,,M
2000-10-09,79,61,0.03,,,X
2000-10-10,42,20,0.0,,,M
2000-10-11,42,26,0.09,,,X
2000-10-12,43,14,0.06,,,M
2000-10-13,78,68,0.06,,,M
2000-10-14,42,27,0.02,,,M
2000-10-15,67,43,0.02,,,M
2000-10-16,37,32,0.0,,,E
2000-10-17,69,64,,,1,M
2000-10-18,83,69,0.13,,,M
2000-10-19,47,24,0.08,,,M
2000-10-20,43,29,0.26,,2,E
2000-10-21,44,24,0.15,,,E
2000-10-22,108,84,0.12,,,X
2000-10-23,75,67,0.02,,,M
2000-10-24,40,32,,,,E
2000-10-25,92,64,0.31,,,E
2000-10-26,81,57,0.07,,,E
2000-10-27,80,60,0.01,,,E
2000-10-28,49,33,0.09,,,E
2000-10-29,75,69,0.1,,,M
2000-10-30,85,59,0.05,,,E
2000-10-31,85,68,0.02,,,X
2000-11-01,54,25,0.06,,,X
2000-11-02,75,65,0.2,,,X
2000-11-03,77,60,0.1,,,X
2000-11-04,93,66,0.13,,,M
2000-11-05,104,87,0.35,,,X
2000-11-06,31,25,,,,M
2000-11-07,100,79,0.0,0.17,,X
2000-11-08,86,78,0.13,,,E
2000-11-09,88,66,0.3,0.01,,E
2000-11-10,98,85,0.04,,,
2000-11-11,96,72,0.08,,,E
2000-11-12,53,37,0.02,,,E
2000-11-13,102,73,0.14,,,X
2000-11-14,43,23,0.09,,,M
2000-11-15,33,26,0.08,,,E
2000-11-16,59,54,0.02,,,M
2000-11-17,34,16,0.2,,,M
2000-11-18,71,52,0.06,,,X
2000-11-19,106,91,0.09,,,E
2000-11-20,40,26,0.14,,,M
2000-11-21,41,21,0.15,,,E
2000-11-22,69,40,0.14,,,E
2000-11-23,109,104,0.01,,,E
2000-11-24,97,68,0.0,,,E
2000-11-25,70,46,0.11,,,E
2000-11-26,54,29,,0.01,,M
2000-11-27,30,5,0.09,,,X
2000-11-28,35,26,0.01,,,E
2000-11-29,102,81,0.04,,,E
2000-11-30,95,87,0.08,0.03,,X
2000-12-01,59,44,0.03,,,X
2000-12-02,101,79,,0.1,,X
2000-12-03,50,24,0.03,0.06,,M
2000-12-04,62,34,0.02,,,X
2000-12-05,97,81,0.12,,,M
2000-12-06,105,80,0.08,0.07,,M
2000-12-07,34,23,0.26,0.02,,E
2000-12-08,62,52,0.29,,,E
2000-12-09,32,14,,,,E
2000-12-10,58,36,0.03,,,
2000-12-11,98,82,0.07,,,X
2000-12-12,103,98,0.28,,,E
2000-12-13,48,19,,,0,M
2000-12-14,108,79,,,,X
2000-12-15,31,19,0.18,,,X
2000-12-16,33,17,0.05,,,M
2000-12-17,51,33,0.04,,,M
2000-12-18,43,27,0.01,,,E
2000-12-19,84,61,0.07,,,X
2000-12-20,72,59,0.17,,,M
2000-12-21,88,74,0.03,,,X
2000-12-22,57,37,,,,M
2000-12-23,106,95,0.1,,,M
2000-12-24,61,46,0.5,,,E
2000-12-25,76,59,0.07,,,M
2000-12-26,41,23,0.01,,,E
2000-12-27,109,93,0.11,,,M
2000-12-28,49,28,0.19,,,X
2000-12-29,108,96,0.05,,,E
2000-12-30,63,37,0.12,,,M
2000-12-31,82,63,0.0,,,M
