DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-07-16,89,73,0.0,,,E
2001-07-17,37,23,0.03,,,X
2001-07-18,84,63,0.08,0.11,,M
2001-07-19,95,85,0.02,0.0,,X
2001-07-20,41,13,0.0,,,X
2001-07-21,107,93,0.16,,,E
2001-07-22,58,38,0.02,,,M
2001-07-23,74,59,0.08,0.13,3,X
2001-07-24,53,28,0.16,,,E
2001-07-25,64,54,0.26,,,X
2001-07-26,82,62,0.02,,,M
2001-07-27,47,28,0.01,,,M
2001-07-28,65,53,0.04,,,M
2001-07-29,96,88,0.05,,,E
2001-07-30,63,40,0.15,,,E
2001-07-31,83,56,0.18,,,M
2001-08-01,55,36,0.05,,,M
2001-08-02,43,27,0.08,,,X
2001-08-03,84,72,0.01,,,E
2001-08-04,44,27,0.02,,,M
2001-08-05,74,60,0.03,,,M
2001-08-06,71,61,0.03,0.06,,X
2001-08-07,95,88,0.3,,,X
2001-08-08,97,88,0.07,,,X
2001-08-09,104,78,0.03,,,E
2001-08-10,99,81,0.15,,,E
2001-08-11,75,61,0.07,,,M
2001-08-12,47,32,0.17,,,M
2001-08-13,100,88,0.14,,,M
2001-08-14,43,14,0.01,,,E
2001-08-15,79,62,0.07,,,X
2001-08-16,64,39,0.12,,,E
2001-08-17,71,44,0.02,,,M
2001-08-18,96,79,0.0,,,X
2001-08-19,80,51,0.23,,,
2001-08-20,96,81,0.02,,,X
2001-08-21,36,28,0.07,,,M
2001-08-22,106,100,0.17,,,E
2001-08-23,102,89,0.07,0.14,,E
2001-08-24,101,86,0.29,0.04,,X
2001-08-25,34,16,0.01,,,M
2001-08-26,83,73,0.06,,,E
2001-08-27,67,61,0.01,,,X
2001-08-28,61,40,0.16,,,X
2001-08-29,34,24,0.08,,,X
2001-08-30,106,79,0.15,,,M
2001-08-31,38,32,0.01,,,X
2001-09-01,45,17,0.28,,,X
2001-09-02,84,58,0.02,,,X
2001-09-03,69,46,0.28,,,X
2001-09-04,71,54,0.23,,,M
2001-09-05,95,89,0.09,,,M
2001-09-06,31,21,0.02,,,
2001-09-07,58,30,0.01,,,E
2001-09-08,59,54,,,,E
2001-09-09,75,47,0.04,,,
2001-09-10,30,14,0.06,,,M
2001-09-11,63,34,0.12,,,
2001-09-12,47,34,0.02,,,X
2001-09-13,101,92,0.13,0.06,,M
2001-09-14,81,54,0.05,,,X
2001-09-15,57,41,0.05,,,E
2001-09-16,101,83,0.0,,,X
2001-09-17,74,57,0.18,0.02,,M
2001-09-18,47,35,0.0,,,E
2001-09-19,50,37,0.24,,,E
2001-09-20,78,63,0.02,,,X
2001-09-21,102,96,0.21,,,E
2001-09-22,90,66,0.15,,0,E
2001-09-23,58,31,0.19,,,E
2001-09-24,51,25,0.01,,,E
2001-09-25,71,45,0.09,,0,M
2001-09-26,101,78,,,,X
2001-09-27,104,93,0.03,,,M
2001-09-28,44,38,0.07,,,M
2001-09-29,52,25,0.02,,,M
2001-09-30,69,41,,,,M
2001-10-01,104,98,0.06,,,E
2001-10-02,58,35,0.03,,,M
2001-10-03,88,62,0.0,,,E
2001-10-04,39,17,0.1,,,M
2001-10-05,97,77,0.11,,,M
2001-10-06,63,49,0.05,0.02,,M
2001-10-07,39,31,0.07,,,X
2001-10-08,82,59,0.01,,,E
2001-10-09,71,61,,,,E
2001-10-10,72,51,0.0,,,E
2001-10-11,60,32,0.03,,,E
2001-10-12,63,53,0.21,,,X
2001-10-13,85,57,0.03,,,E
2001-10-14,97,73,0.02,,,M
2001-10-15,95,84,0.04,0.01,,E
2001-10-16,101,87,0.28,,,X
2001-10-17,50,30,,,,X
2001-10-18,88,79,0.2,,,X
2001-10-19,73,65,0.14,,,M
2001-10-20,104,85,0.23,,,E
2001-10-21,89,72,0.04,0.02,,E
2001-10-22,102,78,0.05,,1,E
2001-10-23,47,41,0.41,,,M
2001-10-24,68,63,,,,E
2001-10-25,39,14,0.3,,,M
2001-10-26,33,4,0.03,,,
2001-10-27,80,67,0.16,,3,E
2001-10-28,30,11,0.04,,,M
2001-10-29,61,48,0.0,,,X
2001-10-30,91,82,,,,E
2001-10-31,94,78,,,,M
2001-11-01,68,53,0.08,,,M
2001-11-02,38,33,0.0,,,M
2001-11-03,65,44,0.23,0.0,,X
2001-11-04,34,23,0.46,,,E
2001-11-05,98,92,0.15,,,E
2001-11-06,101,77,0.03,,,E
2001-11-07,57,40,0.17,,,M
2001-11-08,62,55,0.01,,,M
2001-11-09,107,101,0.04,,,X
2001-11-10,60,44,0.01,,,M
2001-11-11,50,35,0.11,,,M
2001-11-12,95,74,0.27,,,E
2001-11-13,41,34,0.0,,,M
2001-11-14,47,30,0.0,,3,E
2001-11-15,94,70,0.16,,,E
2001-11-16,46,38,0.1,,,
2001-11-17,58,39,0.13,,,E
2001-11-18,87,82,,,,X
2001-11-19,97,91,0.34,,,M
2001-11-20,51,28,0.21,0.11,,E
2001-11-21,38,16,0.02,,,M
2001-11-22,36,25,0.02,,,X
2001-11-23,75,49,0.08,,,E
2001-11-24,57,31,0.06,,,
2001-11-25,81,69,0.0,,,E
2001-11-26,46,28,,,,M
2001-11-27,41,22,0.01,,,M
2001-11-28,38,32,0.05,,,
2001-11-29,95,89,0.16,0.06,,E
2001-11-30,37,26,0.17,,,
2001-12-01,70,42,0.05,,,X
2001-12-02,109,103,,,,E
2001-12-03,82,65,0.01,,,X
2001-12-04,78,59,0.23,,,X
2001-12-05,106,77,,,,X
2001-12-06,97,82,0.03,0.01,,
2001-12-07,51,35,0.11,,,X
2001-12-08,69,61,0.08,,,M
2001-12-09,66,56,0.05,,,X
2001-12-10,99,91,0.12,,,M
2001-12-11,57,35,0.05,,,E
2001-12-12,98,77,0.01,,,
2001-12-13,57,47,0.2,,,M
2001-12-14,73,66,0.0,,3,X
2001-12-15,80,60,0.21,,,M
2001-12-16,33,16,0.21,,,M
2001-12-17,104,77,0.1,,,E
2001-12-18,35,7,0.05,,,M
2001-12-19,84,64,0.04,,,X
2001-12-20,40,25,0.09,,,
2001-12-21,66,58,0.26,,,E
2001-12-22,64,52,0.16,,,M
2001-12-23,34,17,0.02,,,E
2001-12-24,98,90,0.15,,,E
2001-12-25,50,41,0.11,,,M
2001-12-26,73,68,0.13,,,M
2001-12-27,62,56,0.2,,,X
2001-12-28,98,75,0.06,,,M
2001-12-29,41,25,0.04,,,E
2001-12-30,43,21,,,,X
2001-12-31,68,50,0.1,,,E
