DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-05-30,104,80,0.14,0.02,,M
2002-05-31,71,64,0.04,,,M
2002-06-01,52,23,0.13,,,X
2002-06-02,34,15,,,,X
2002-06-03,54,28,0.01,,,M
2002-06-04,40,13,0.08,,,X
2002-06-05,42,26,0.03,,,E
2002-06-06,50,45,0.05,,,E
2002-06-07,45,40,0.04,,,E
2002-06-08,35,28,0.01,,,M
2002-06-09,75,65,0.43,,4,E
2002-06-10,103,80,,,,X
2002-06-11,42,22,0.11,,,E
2002-06-12,63,50,0.01,,,M
2002-06-13,106,101,0.14,,,X
2002-06-14,59,42,0.03,,,X
2002-06-15,56,47,0.08,,,E
2002-06-16,91,63,0.07,,,X
2002-06-17,48,22,0.01,0.14,,M
2002-06-18,55,34,0.06,,,E
2002-06-19,46,30,0.05,,,E
2002-06-20,69,62,0.11,,,M
2002-06-21,62,45,0.01,,,
2002-06-22,78,71,0.05,,,M
2002-06-23,90,63,0.03,,,M
2002-06-24,35,22,0.0,,,X
2002-06-25,100,76,0.04,,,X
2002-06-26,104,91,0.11,,,X
2002-06-27,42,21,0.0,,2,M
2002-06-28,102,83,0.06,,,
2002-06-29,76,58,0.04,,,X
2002-06-30,34,24,0.39,,,E
2002-07-01,80,65,0.0,,,M
2002-07-02,71,58,0.1,,,X
2002-07-03,100,80,0.48,,,
2002-07-04,86,72,0.08,,,E
2002-07-05,91,75,,,,M
2002-07-06,87,72,0.08,,,M
2002-07-07,91,68,0.27,,0,E
2002-07-08,54,44,0.23,,3,E
2002-07-09,55,26,0.21,,,E
2002-07-10,47,38,0.02,,,X
2002-07-11,44,30,0.21,,,M
2002-07-12,60,41,0.17,,,E
2002-07-13,84,76,,,,E
2002-07-14,67,47,0.07,,,
2002-07-15,89,84,0.04,,,E
2002-07-16,74,66,0.07,,,M
2002-07-17,60,41,0.21,,,M
2002-07-18,104,86,0.07,,,M
2002-07-19,92,68,0.01,,,M
2002-07-20,94,73,0.03,,,M
2002-07-21,40,12,0.04,,,M
2002-07-22,99,75,0.11,,,E
2002-07-23,49,32,0.01,,,E
2002-07-24,58,43,0.38,,,E
2002-07-25,69,46,0.08,0.15,2,X
2002-07-26,98,70,0.01,,0,
2002-07-27,54,33,0.01,,,X
2002-07-28,66,57,0.06,,,M
2002-07-29,80,57,0.08,,,M
2002-07-30,52,39,0.07,,,M
2002-07-31,94,79,,,,E
2002-08-01,71,57,0.02,,4,M
2002-08-02,43,19,0.12,,,X
2002-08-03,79,67,0.64,,0,M
2002-08-04,53,45,0.08,,,M
2002-08-05,63,58,0.12,,,X
2002-08-06,37,32,0.08,,,E
2002-08-07,79,52,0.04,,,M
2002-08-08,90,69,0.1,,,X
2002-08-09,56,45,0.06,,,M
2002-08-10,89,76,0.01,,,E
2002-08-11,76,51,0.05,,,E
2002-08-12,61,32,0.16,,,X
2002-08-13,58,49,0.0,,,M
2002-08-14,102,90,0.0,0.03,,X
2002-08-15,107,90,0.17,,,E
2002-08-16,32,8,,,,X
2002-08-17,46,31,0.0,,,E
2002-08-18,62,34,0.0,,,X
2002-08-19,70,43,0.17,,,X
2002-08-20,105,89,0.11,,,X
2002-08-21,83,59,0.06,0.0,,M
2002-08-22,99,73,0.02,,,X
2002-08-23,81,61,0.06,,,M
2002-08-24,64,35,0.05,,,E
2002-08-25,38,25,0.03,,,E
2002-08-26,82,73,0.09,,,X
2002-08-27,58,47,0.01,,,X
2002-08-28,53,43,,,,X
2002-08-29,100,89,0.33,,,X
2002-08-30,54,45,0.05,,,M
2002-08-31,101,92,0.0,0.07,,E
2002-09-01,80,71,0.02,,,M
2002-09-02,108,101,0.04,,,E
2002-09-03,42,19,0.06,,,M
2002-09-04,91,65,0.02,,,M
2002-09-05,93,68,0.37,,0,X
2002-09-06,84,60,0.01,,,E
2002-09-07,61,37,0.37,,,X
2002-09-08,48,25,0.01,,,E
2002-09-09,91,85,0.04,,,E
2002-09-10,42,33,0.07,,,M
2002-09-11,61,40,0.03,,,X
2002-09-12,49,32,0.1,,,X
2002-09-13,35,17,0.3,,,X
2002-09-14,108,93,0.02,,,E
2002-09-15,32,11,0.08,0.1,,X
2002-09-16,40,25,0.15,,,X
2002-09-17,66,48,0.09,,,
2002-09-18,48,38,0.17,,,M
2002-09-19,98,75,0.04,0.01,,X
2002-09-20,38,21,0.09,,2,X
2002-09-21,87,74,0.0,,,E
2002-09-22,86,61,0.02,,,M
2002-09-23,89,79,0.03,,4,E
2002-09-24,77,61,0.11,,,X
2002-09-25,100,72,0.09,,,E
2002-09-26,87,58,0.22,0.02,,
2002-09-27,33,25,0.04,,,X
2002-09-28,63,56,0.13,,,E
2002-09-29,99,77,0.0,,,M
2002-09-30,73,68,0.05,,,M
2002-10-01,73,44,0.11,,,E
2002-10-02,91,84,0.12,,,X
2002-10-03,49,20,0.28,,,X
2002-10-04,64,43,0.12,,,M
2002-10-05,52,36,0.14,,,E
2002-10-06,76,63,0.04,,,E
2002-10-07,77,57,0.05,,,M
2002-10-08,51,28,0.02,,,X
2002-10-09,108,91,0.07,,,M
2002-10-10,73,63,0.15,,,X
2002-10-11,67,53,0.01,,2,E
2002-10-12,60,33,0.01,,,M
2002-10-13,98,73,0.03,0.0,,M
2002-10-14,69,48,0.01,,,M
2002-10-15,53,47,0.02,,,E
2002-10-16,96,89,0.08,,,X
2002-10-17,53,45,0.23,,,E
2002-10-18,31,24,0.36,,,X
2002-10-19,109,92,0.03,,,M
2002-10-20,79,70,0.0,,,X
2002-10-21,77,72,0.01,,,E
2002-10-22,97,76,0.0,,,X
2002-10-23,52,35,0.13,,,M
2002-10-24,67,53,0.24,,,X
2002-10-25,92,75,0.27,,,E
2002-10-26,59,35,0.13,,,M
2002-10-27,92,72,,,,E
2002-10-28,37,22,0.03,,,M
2002-10-29,68,56,0.2,,,
2002-10-30,47,28,0.17,,,M
2002-10-31,92,79,0.06,,,M
2002-11-01,38,20,0.07,,,M
2002-11-02,55,46,0.03,,,X
2002-11-03,93,87,0.26,,,X
2002-11-04,54,27,0.02,,,X
2002-11-05,32,8,0.1,,,E
2002-11-06,35,27,0.03,,,X
2002-11-07,33,28,0.06,,,M
2002-11-08,64,50,0.3,,,X
2002-11-09,56,37,0.02,,,X
2002-11-10,85,77,0.05,,,E
2002-11-11,39,13,0.04,,,X
2002-11-12,30,7,0.04,,,E
2002-11-13,65,40,0.03,,,M
2002-11-14,92,77,0.01,,,X
2002-11-15,78,51,0.14,,,
2002-11-16,85,67,0.09,,,M
2002-11-17,78,59,0.04,,,M
2002-11-18,93,71,0.02,,,
2002-11-19,73,62,,,,E
2002-11-20,52,43,0.05,,,M
2002-11-21,52,37,0.03,,,M
2002-11-22,58,40,0.08,,,
2002-11-23,81,74,0.21,,,X
2002-11-24,104,89,0.04,,,M
2002-11-25,82,62,0.14,,3,M
2002-11-26,55,30,0.01,,,M
2002-11-27,70,46,,,,X
2002-11-28,54,47,0.03,0.01,,E
2002-11-29,109,99,0.0,,,E
2002-11-30,84,64,0.06,,,E
2002-12-01,73,51,0.01,,,M
2002-12-02,45,35,0.2,,,X
2002-12-03,66,57,0.06,0.01,,E
2002-12-04,96,67,,,,M
2002-12-05,96,75,0.02,,,X
2002-12-06,59,33,0.17,,,E
2002-12-07,85,70,0.04,,,X
2002-12-08,98,72,,,,M
2002-12-09,52,26,0.02,,,E
2002-12-10,56,36,0.23,,,X
2002-12-11,39,34,0.02,,,X
2002-12-12,57,32,0.09,,0,E
2002-12-13,42,23,0.11,,,X
2002-12-14,80,58,0.09,,,M
2002-12-15,48,38,0.0,,,X
2002-12-16,92,87,0.16,,,M
2002-12-17,64,53,0.02,,,M
2002-12-18,46,35,0.07,,,E
2002-12-19,79,61,0.01,,,E
2002-12-20,56,28,0.23,,,M
2002-12-21,70,55,0.07,,,E
2002-12-22,65,55,0.02,0.06,,X
2002-12-23,70,56,0.02,,,E
2002-12-24,88,76,0.14,,,M
2002-12-25,99,77,,,,X
2002-12-26,108,103,,,,E
2002-12-27,104,88,0.04,,,X
2002-12-28,65,54,0.18,,,M
2002-12-29,72,57,0.04,,,E
2002-12-30,55,42,0.08,,,M
2002-12-31,55,26,0.02,0.07,,X
