DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-03-11,69,64,0.17,,,M
2002-03-12,37,25,0.06,0.06,,M
2002-03-13,32,9,0.04,,,M
2002-03-14,45,30,0.47,,,E
2002-03-15,57,51,0.04,,,M
2002-03-16,81,56,,,,X
2002-03-17,82,67,,,,M
2002-03-18,82,74,0.22,,,
2002-03-19,78,56,0.02,,,X
2002-03-20,68,46,0.01,,,X
2002-03-21,86,68,0.05,0.0,,X
2002-03-22,100,76,0.15,,,M
2002-03-23,108,85,0.05,,,
2002-03-24,47,19,0.08,,,M
2002-03-25,67,41,0.02,,,M
2002-03-26,78,59,0.06,,,
2002-03-27,84,79,0.08,,,M
2002-03-28,70,41,0.09,,,M
2002-03-29,108,98,0.12,,,M
2002-03-30,58,35,0.0,0.0,,X
2002-03-31,97,79,0.05,,,X
2002-04-01,38,18,0.01,,,M
2002-04-02,75,56,0.04,,,E
2002-04-03,44,26,0.04,,,X
2002-04-04,53,34,0.08,0.08,,X
2002-04-05,36,8,0.13,,,X
2002-04-06,85,69,0.2,,,M
2002-04-07,93,85,0.22,,,X
2002-04-08,105,90,0.07,,,M
2002-04-09,55,38,0.01,,,E
2002-04-10,41,20,,,,X
2002-04-11,86,60,0.01,,,M
2002-04-12,100,90,,,,X
2002-04-13,64,35,0.01,,,E
2002-04-14,85,61,0.29,,,X
2002-04-15,56,49,0.05,,,M
2002-04-16,54,34,0.02,,,E
2002-04-17,74,64,0.08,,,X
2002-04-18,33,5,0.11,,,X
2002-04-19,77,66,0.04,,,M
2002-04-20,77,64,0.08,,1,
2002-04-21,72,52,0.15,,2,X
2002-04-22,60,43,0.01,,,M
2002-04-23,41,36,0.14,,,E
2002-04-24,88,61,0.03,0.08,,E
2002-04-25,55,41,0.05,,,X
2002-04-26,46,30,0.02,,,M
2002-04-27,62,53,0.18,,2,E
2002-04-28,70,51,0.07,0.05,,X
2002-04-29,88,61,0.12,,,X
2002-04-30,89,70,0.02,,,X
2002-05-01,36,17,,,4,M
2002-05-02,96,91,0.09,,,M
2002-05-03,106,83,0.11,,,E
2002-05-04,67,55,,,,X
2002-05-05,34,16,0.49,,,M
2002-05-06,105,83,0.05,,,X
2002-05-07,43,15,,,,X
2002-05-08,62,40,0.21,,,X
2002-05-09,103,88,0.02,,,M
2002-05-10,80,57,0.15,,,X
2002-05-11,89,80,0.12,0.21,,X
2002-05-12,52,30,0.0,,,M
2002-05-13,52,40,0.14,,,X
2002-05-14,97,68,0.08,,,M
2002-05-15,31,7,0.08,,,M
2002-05-16,76,56,0.03,0.04,,E
2002-05-17,99,89,,,,E
2002-05-18,61,47,0.05,,,E
2002-05-19,75,56,0.34,,,E
2002-05-20,82,66,0.11,,,M
2002-05-21,72,57,0.1,,1,E
2002-05-22,57,44,0.04,,,M
2002-05-23,49,26,0.11,,,X
2002-05-24,52,28,0.07,,0,M
2002-05-25,64,38,0.03,,,M
2002-05-26,51,35,0.08,,,M
2002-05-27,78,49,0.11,,,
2002-05-28,43,19,0.04,,,M
2002-05-29,105,84,0.09,,,
2002-05-30,67,42,0.04,,,X
2002-05-31,48,24,0.06,,,X
2002-06-01,88,81,,,,E
2002-06-02,34,25,0.22,,,E
2002-06-03,64,42,0.04,,,E
2002-06-04,62,41,0.13,,,E
2002-06-05,64,57,0.05,,,E
2002-06-06,40,25,0.16,,,
2002-06-07,52,31,0.06,,,
2002-06-08,47,19,0.03,,4,X
2002-06-09,54,42,0.17,,,E
2002-06-10,108,94,0.06,,,M
2002-06-11,102,78,0.04,,,M
2002-06-12,51,31,,,,
2002-06-13,37,21,0.01,,,M
2002-06-14,59,46,0.0,,,X
2002-06-15,90,82,0.02,,,X
2002-06-16,90,73,0.11,,,X
2002-06-17,95,73,0.05,,,M
2002-06-18,55,28,0.02,,,E
2002-06-19,41,12,0.15,,,E
2002-06-20,73,46,0.02,,,E
2002-06-21,31,17,,,,M
2002-06-22,79,70,0.08,,,E
2002-06-23,68,53,0.16,,,E
2002-06-24,38,13,0.13,,,X
2002-06-25,53,26,0.46,0.02,,M
2002-06-26,63,50,,,,E
2002-06-27,90,81,0.0,,,X
2002-06-28,77,56,0.02,,,M
2002-06-29,107,91,0.08,,,M
2002-06-30,62,49,0.01,,,E
2002-07-01,40,23,0.04,,,M
2002-07-02,46,24,,,,E
2002-07-03,77,51,0.07,,,X
2002-07-04,67,58,0.03,,,X
2002-07-05,80,62,0.01,,,X
2002-07-06,75,62,0.13,,,E
2002-07-07,91,74,0.12,,,E
2002-07-08,102,82,0.5,,,M
2002-07-09,48,30,0.1,,,E
2002-07-10,38,19,0.07,,,M
2002-07-11,50,38,0.08,,,X
2002-07-12,88,64,0.04,,,E
2002-07-13,106,99,0.01,,,M
2002-07-14,76,51,0.08,,,E
2002-07-15,49,21,,,,E
2002-07-16,53,26,0.04,,,M
2002-07-17,87,62,,0.09,,X
2002-07-18,106,81,0.03,,,E
2002-07-19,82,77,0.27,,,M
2002-07-20,107,84,0.09,,,E
2002-07-21,86,64,0.03,,,E
2002-07-22,75,55,,,,M
2002-07-23,98,71,0.06,,0,E
2002-07-24,34,26,0.01,,,M
2002-07-25,80,64,,,,E
2002-07-26,70,43,0.04,,,X
2002-07-27,63,42,0.09,0.03,,M
2002-07-28,45,29,0.0,,,M
2002-07-29,103,90,0.07,0.16,,M
2002-07-30,74,61,0.25,,,E
2002-07-31,45,22,0.03,,,M
2002-08-01,105,89,0.04,,,M
2002-08-02,87,78,0.09,,,M
2002-08-03,50,23,0.14,,,X
2002-08-04,48,38,0.04,,,M
2002-08-05,33,13,,,,M
2002-08-06,57,51,0.23,,,E
2002-08-07,71,57,0.01,,,E
2002-08-08,31,4,,,,M
2002-08-09,46,40,0.01,,,E
2002-08-10,79,57,,,,X
2002-08-11,84,74,,,,
2002-08-12,93,80,0.15,,,M
2002-08-13,102,96,0.03,,,E
2002-08-14,81,73,0.08,,,X
2002-08-15,45,20,0.0,,,M
2002-08-16,102,79,0.03,,,X
2002-08-17,53,38,0.04,,,E
2002-08-18,88,73,0.12,,,M
2002-08-19,109,82,0.01,,,M
2002-08-20,38,20,0.0,,,E
2002-08-21,32,25,0.15,,,
2002-08-22,64,42,0.03,,,M
2002-08-23,31,23,0.03,,,E
2002-08-24,88,76,0.01,,0,E
2002-08-25,104,91,0.04,,,M
2002-08-26,72,56,,,,X
2002-08-27,52,26,0.03,,,E
2002-08-28,96,90,0.1,,,E
2002-08-29,107,88,,,,E
2002-08-30,49,31,0.05,,,E
2002-08-31,55,41,0.03,,,M
2002-09-01,92,66,,,,M
2002-09-02,99,86,0.05,,,X
2002-09-03,81,72,0.0,,,
2002-09-04,100,95,0.05,,,M
2002-09-05,69,64,0.08,0.01,,
2002-09-06,79,64,0.06,,,E
2002-09-07,98,82,0.04,,,E
2002-09-08,52,40,0.37,,,
2002-09-09,40,25,0.14,,,X
2002-09-10,89,70,0.03,,,X
2002-09-11,70,51,0.03,0.0,,
2002-09-12,61,55,0.08,,,M
2002-09-13,69,52,0.13,,,E
2002-09-14,59,44,0.03,,,M
2002-09-15,106,88,,,,M
2002-09-16,78,65,0.15,,,X
2002-09-17,41,15,0.02,,,X
2002-09-18,30,23,0.13,,,X
2002-09-19,70,62,0.11,,,X
2002-09-20,100,77,0.06,,,
2002-09-21,48,35,0.0,,,
2002-09-22,52,29,0.04,,,X
2002-09-23,97,78,0.09,,,E
2002-09-24,71,61,0.0,,,E
2002-09-25,102,82,0.04,0.01,,M
2002-09-26,66,44,0.02,,,X
2002-09-27,65,36,,,,E
2002-09-28,69,59,0.04,,,X
2002-09-29,89,64,0.32,,,E
2002-09-30,71,51,0.04,0.0,,E
2002-10-01,83,76,0.13,,,E
2002-10-02,34,11,0.04,,,M
2002-10-03,39,33,0.17,,,E
2002-10-04,93,75,0.03,,,M
2002-10-05,103,98,0.34,,,E
2002-10-06,52,38,0.03,,,M
2002-10-07,85,57,0.1,,,M
2002-10-08,73,50,0.0,,,M
2002-10-09,30,17,0.02,,,M
2002-10-10,66,58,0.02,,,M
2002-10-11,91,75,0.57,0.06,,E
2002-10-12,67,51,0.03,0.01,,M
2002-10-13,39,14,0.03,,,X
2002-10-14,88,67,0.04,0.07,,X
2002-10-15,72,50,0.01,0.05,,E
2002-10-16,74,60,0.04,,,X
2002-10-17,77,55,0.06,,,X
2002-10-18,40,25,0.08,,,X
2002-10-19,108,93,0.02,,,E
2002-10-20,73,52,0.0,,,E
2002-10-21,64,35,0.08,0.04,,X
2002-10-22,51,37,0.33,,,M
2002-10-23,99,79,0.0,,,M
2002-10-24,48,34,0.09,,,
2002-10-25,71,52,,,,M
2002-10-26,105,79,0.05,,,E
2002-10-27,35,26,0.01,,,M
2002-10-28,84,69,0.04,,,X
2002-10-29,85,62,0.08,,,X
2002-10-30,43,30,0.2,,,E
2002-10-31,66,52,0.05,,,X
2002-11-01,89,73,0.18,0.05,,X
2002-11-02,56,35,,,,M
2002-11-03,67,48,,,,E
2002-11-04,94,74,0.01,,,E
2002-11-05,62,56,0.09,,,X
2002-11-06,51,41,0.03,,,E
2002-11-07,83,63,0.09,,,X
2002-11-08,101,76,0.32,0.02,,X
2002-11-09,76,61,0.01,,,X
2002-11-10,79,66,0.05,,,X
2002-11-11,94,68,0.82,,,X
2002-11-12,42,33,0.07,,,X
2002-11-13,61,55,0.03,,,E
2002-11-14,53,24,0.0,0.0,,X
2002-11-15,37,27,0.02,,,M
2002-11-16,41,33,0.19,,,E
2002-11-17,46,18,0.02,,,X
2002-11-18,107,90,0.03,,,E
2002-11-19,82,62,0.15,,,M
2002-11-20,80,61,0.17,,,X
2002-11-21,67,58,0.07,,,M
2002-11-22,73,64,0.12,,,M
2002-11-23,75,62,0.25,,,M
2002-11-24,107,99,0.35,,,M
2002-11-25,53,24,0.1,,,X
2002-11-26,41,33,0.01,,,E
2002-11-27,69,42,0.09,,,X
2002-11-28,41,15,0.02,,,X
2002-11-29,79,74,0.03,,,M
2002-11-30,33,10,0.06,,,M
2002-12-01,86,80,,,,X
2002-12-02,104,97,0.05,,,X
2002-12-03,102,81,0.02,,,X
2002-12-04,89,78,0.06,,,M
2002-12-05,104,81,0.04,,,X
2002-12-06,101,85,0.21,,,X
2002-12-07,87,77,0.03,,,M
2002-12-08,57,31,0.01,,,M
2002-12-09,94,84,0.18,,,E
2002-12-10,87,60,0.26,,,X
2002-12-11,108,83,0.2,,,E
2002-12-12,47,40,0.18,,,M
2002-12-13,51,30,0.42,,,M
2002-12-14,91,68,0.05,,,M
2002-12-15,48,33,0.11,,,X
2002-12-16,46,26,0.01,,,M
2002-12-17,58,34,0.21,,,E
2002-12-18,56,30,,,,X
2002-12-19,38,20,0.07,,,X
2002-12-20,54,48,0.43,,,X
2002-12-21,43,19,,,1,E
2002-12-22,69,48,0.07,0.01,,
2002-12-23,97,72,,,,M
2002-12-24,47,41,0.08,,,M
2002-12-25,43,27,0.14,,,M
2002-12-26,107,86,0.39,,,E
2002-12-27,82,70,0.45,,,E
2002-12-28,102,96,0.27,,,M
2002-12-29,59,50,0.09,,,E
2002-12-30,79,55,0.06,0.05,,E
2002-12-31,66,49,,,,E
