DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-02-25,59,46,0.06,0.0,,M
2000-02-26,103,78,0.13,,,E
2000-02-27,41,21,0.04,,,E
2000-02-28,53,39,0.02,,,M
2000-02-29,109,90,0.06,,,X
2000-03-01,76,63,0.08,,,M
2000-03-02,79,62,0.03,,,E
2000-03-03,54,26,0.01,,,M
2000-03-04,36,25,0.04,,,M
2000-03-05,104,84,0.11,,,E
2000-03-06,108,87,0.01,,,E
2000-03-07,74,57,0.04,,,X
2000-03-08,89,61,0.22,,,X
2000-03-09,47,41,0.0,,,X
2000-03-10,63,41,0.09,,,M
2000-03-11,64,35,0.16,,,E
2000-03-12,34,23,0.22,,,E
2000-03-13,53,47,0.02,,,E
2000-03-14,53,38,,,,M
2000-03-15,41,36,,,,M
2000-03-16,68,52,0.16,,,X
2000-03-17,85,67,0.15,,,E
2000-03-18,39,34,0.05,,,M
2000-03-19,53,44,0.04,,,E
2000-03-20,92,85,0.15,,,E
2000-03-21,47,31,0.01,,,E
2000-03-22,91,69,0.02,,,M
2000-03-23,94,79,0.04,,,E
2000-03-24,91,67,0.29,,,M
2000-03-25,80,53,0.02,,,M
2000-03-26,45,27,,,,E
2000-03-27,49,35,0.1,0.22,,X
2000-03-28,54,48,0.0,,,M
2000-03-29,34,12,0.02,,,
2000-03-30,79,74,0.0,0.06,,X
2000-03-31,92,77,0.09,,,M
2000-04-01,100,71,0.13,0.01,,E
2000-04-02,79,57,0.07,,,M
2000-04-03,83,57,0.08,,3,M
2000-04-04,55,29,0.0,,,E
2000-04-05,50,34,0.21,,,M
2000-04-06,57,44,0.04,,,M
2000-04-07,69,63,0.08,,,M
2000-04-08,76,63,0.01,,,X
2000-04-09,30,5,,,,M
2000-04-10,40,28,0.11,,,E
2000-04-11,100,75,0.04,,,M
2000-04-12,63,54,0.08,,,E
2000-04-13,95,68,0.13,,,E
2000-04-14,69,49,0.07,,0,
2000-04-15,53,43,0.02,,,M
2000-04-16,33,28,0.04,,,M
2000-04-17,30,8,0.1,,,M
2000-04-18,63,37,0.18,,,X
2000-04-19,45,39,0.11,,,M
2000-04-20,46,19,0.05,,,M
2000-04-21,31,25,0.09,,,X
2000-04-22,95,68,0.02,,,E
2000-04-23,43,19,0.07,,,M
2000-04-24,80,75,0.09,,,X
2000-04-25,46,34,0.03,,,M
2000-04-26,47,34,0.02,,0,X
2000-04-27,61,56,0.06,,,X
2000-04-28,92,69,0.03,,,M
2000-04-29,37,32,0.09,0.02,,E
2000-04-30,98,77,,,,E
2000-05-01,51,46,,,,E
2000-05-02,91,84,0.0,,,E
2000-05-03,40,20,0.11,0.0,,M
2000-05-04,37,8,0.14,,,E
2000-05-05,63,46,0.07,,,E
2000-05-06,75,54,0.01,,4,E
2000-05-07,55,50,0.2,,,E
2000-05-08,67,49,0.04,,,M
2000-05-09,86,64,,,,E
2000-05-10,97,85,0.22,,,M
2000-05-11,35,21,0.03,,,M
2000-05-12,95,66,0.03,,,E
2000-05-13,93,85,0.02,,,M
2000-05-14,35,12,0.02,,,M
2000-05-15,56,36,0.03,0.03,,M
2000-05-16,35,15,0.01,,,E
2000-05-17,87,66,0.08,,,X
2000-05-18,69,48,0.07,,,M
2000-05-19,55,40,0.27,,,X
2000-05-20,70,47,0.04,,,E
2000-05-21,96,85,0.04,,,X
2000-05-22,100,79,0.0,,,E
2000-05-23,85,71,0.03,,,X
2000-05-24,83,66,0.13,,1,X
2000-05-25,53,41,0.03,,,E
2000-05-26,99,89,0.04,,,E
2000-05-27,72,64,0.07,0.0,,M
2000-05-28,65,50,0.02,,,E
2000-05-29,109,97,0.01,,,E
2000-05-30,104,94,0.15,,,X
2000-05-31,54,42,0.01,,,M
2000-06-01,40,27,0.04,0.05,,
2000-06-02,75,65,0.06,,,M
2000-06-03,85,63,0.05,,,X
2000-06-04,56,39,0.0,,,M
2000-06-05,63,49,0.17,,,E
2000-06-06,89,60,0.02,,,X
2000-06-07,59,40,0.14,,,X
2000-06-08,96,91,0.08,,,M
2000-06-09,66,46,0.21,,,M
2000-06-10,104,78,0.0,,,
2000-06-11,95,67,0.18,,,M
2000-06-12,68,51,,,,E
2000-06-13,99,94,0.0,0.02,,M
2000-06-14,45,24,0.03,,,X
2000-06-15,82,69,,,,E
2000-06-16,31,7,,,,X
2000-06-17,85,76,0.01,,,M
2000-06-18,102,73,0.03,,,E
2000-06-19,79,61,0.04,,,M
2000-06-20,81,65,0.21,,,E
2000-06-21,87,58,0.3,,,X
2000-06-22,43,18,0.01,,,M
2000-06-23,71,52,0.02,,,X
2000-06-24,31,5,,,,X
2000-06-25,36,15,0.09,,,X
2000-06-26,61,52,0.01,0.02,,E
2000-06-27,90,64,0.07,,,X
2000-06-28,91,68,0.31,,,M
2000-06-29,37,12,0.1,,,E
2000-06-30,100,72,,,,X
2000-07-01,92,74,0.32,,,M
2000-07-02,68,42,0.01,0.03,,X
2000-07-03,45,25,0.1,,,E
2000-07-04,90,68,0.16,0.05,,M
2000-07-05,49,44,0.04,,,M
2000-07-06,78,69,0.05,,,M
2000-07-07,108,92,1.03,,,M
2000-07-08,43,27,0.04,,,E
2000-07-09,109,88,0.1,,,E
2000-07-10,78,54,0.15,,4,E
2000-07-11,41,24,0.01,0.02,,M
2000-07-12,74,49,0.15,,,E
2000-07-13,75,46,0.03,,,X
2000-07-14,35,22,0.04,,,M
2000-07-15,42,21,0.09,,,E
2000-07-16,79,69,0.2,,,M
2000-07-17,37,30,0.03,,,X
2000-07-18,43,18,0.16,,3,E
2000-07-19,32,13,0.01,,,X
2000-07-20,46,36,0.08,0.01,,X
2000-07-21,33,4,0.06,,,M
2000-07-22,102,77,0.0,,,X
2000-07-23,107,78,0.05,,,M
2000-07-24,82,74,0.03,,,E
2000-07-25,89,71,0.01,,,M
2000-07-26,105,87,0.01,0.04,,X
2000-07-27,81,54,0.02,,,X
2000-07-28,77,64,0.03,,,M
2000-07-29,42,25,0.01,,,M
2000-07-30,93,77,0.07,,,E
2000-07-31,38,11,,,0,X
2000-08-01,81,56,0.07,,,M
2000-08-02,52,35,0.05,,,X
2000-08-03,31,3,,,,E
2000-08-04,88,63,0.08,,,
2000-08-05,89,61,0.14,,,M
2000-08-06,94,76,0.39,,,X
2000-08-07,65,55,0.1,,,M
2000-08-08,106,83,0.17,,,E
2000-08-09,30,5,,,1,
2000-08-10,65,60,0.09,,,M
2000-08-11,85,80,0.2,,,E
2000-08-12,57,49,0.05,,,M
2000-08-13,31,5,0.24,,,E
2000-08-14,54,36,0.29,,,
2000-08-15,100,92,0.06,,,X
2000-08-16,108,89,,,,X
2000-08-17,37,8,0.07,0.03,4,M
2000-08-18,91,74,0.01,,,E
2000-08-19,102,82,0.03,,,E
2000-08-20,83,71,0.04,,,E
2000-08-21,109,100,0.01,,,X
2000-08-22,91,84,,,,X
2000-08-23,80,65,0.0,,,X
2000-08-24,56,28,,,,M
2000-08-25,65,41,,0.02,,M
2000-08-26,32,22,0.03,,,M
2000-08-27,86,75,,,,X
2000-08-28,31,16,0.01,,,E
2000-08-29,99,92,0.11,,,M
2000-08-30,59,47,0.07,,,M
2000-08-31,75,47,0.25,,,M
2000-09-01,94,71,0.1,,,E
2000-09-02,79,60,0.14,,,X
2000-09-03,80,72,0.04,,,E
2000-09-04,75,54,0.1,,,X
2000-09-05,60,40,0.03,,,E
2000-09-06,35,20,0.22,,,X
2000-09-07,101,85,0.1,,,X
2000-09-08,89,61,0.04,0.01,,M
2000-09-09,66,48,0.1,,,E
2000-09-10,78,60,0.08,,,E
2000-09-11,104,91,0.09,,,M
2000-09-12,78,64,0.05,,,E
2000-09-13,86,68,,,,E
2000-09-14,49,40,0.42,,0,E
2000-09-15,43,28,0.09,,,M
2000-09-16,75,56,0.14,0.04,,M
2000-09-17,54,49,0.12,,,M
2000-09-18,103,82,,,,E
2000-09-19,50,31,0.37,0.07,,M
2000-09-20,98,70,0.05,,,X
2000-09-21,103,91,0.13,,,X
2000-09-22,109,87,0.04,,,E
2000-09-23,36,20,0.12,0.05,,M
2000-09-24,66,53,,,,E
2000-09-25,82,69,,0.05,,E
2000-09-26,80,69,0.03,,,E
2000-09-27,80,74,,,,M
2000-09-28,92,67,,,,X
2000-09-29,54,30,0.05,,,M
2000-09-30,66,55,0.31,,,X
2000-10-01,80,70,0.05,,4,M
2000-10-02,90,64,0.02,,,E
2000-10-03,107,93,0.03,,,X
2000-10-04,65,41,0.18,,2,E
2000-10-05,100,79,0.03,,,E
2000-10-06,74,60,0.16,,,E
2000-10-07,55,27,0.13,,,E
2000-10-08,47,41,0.17,,,M
2000-10-09,75,66,0.36,,,M
2000-10-10,81,70,0.03,,,E
2000-10-11,54,38,0.02,,,X
2000-10-12,94,72,,,,M
2000-10-13,40,30,0.04,,,E
2000-10-14,97,77,0.01,,,X
2000-10-15,58,39,,,,E
2000-10-16,71,54,0.04,,,M
2000-10-17,104,86,0.18,,,E
2000-10-18,81,56,0.07,,,M
2000-10-19,51,23,0.05,,,E
2000-10-20,59,32,0.09,,,M
2000-10-21,105,90,0.15,,,X
2000-10-22,37,13,0.02,,3,M
2000-10-23,107,88,0.04,,,
2000-10-24,100,92,0.01,,,X
2000-10-25,105,87,0.01,,,X
2000-10-26,72,66,0.03,,,
2000-10-27,74,55,0.01,,,M
2000-10-28,76,63,0.04,0.09,,E
2000-10-29,42,15,0.13,,,M
2000-10-30,63,53,0.02,,,E
2000-10-31,72,54,0.14,,,E
2000-11-01,32,25,0.11,,,X
2000-11-02,98,74,0.15,,,E
2000-11-03,53,41,0.05,,,M
2000-11-04,46,20,0.06,0.12,,X
2000-11-05,51,44,0.1,,,X
2000-11-06,51,27,0.16,,,M
2000-11-07,90,84,0.0,,,X
2000-11-08,81,59,0.24,0.15,,E
2000-11-09,53,43,0.18,,,
2000-11-10,32,5,0.06,0.08,,M
2000-11-11,73,68,0.12,,4,E
2000-11-12,109,82,0.01,,,M
2000-11-13,106,89,0.11,,,X
2000-11-14,78,60,0.03,,,E
2000-11-15,82,71,,,,M
2000-11-16,90,71,,,,X
2000-11-17,94,88,0.12,,,X
2000-11-18,50,38,0.06,,,E
2000-11-19,103,75,0.01,,,M
2000-11-20,106,94,0.1,,,E
2000-11-21,83,54,0.01,,,E
2000-11-22,107,81,0.06,,,E
2000-11-23,82,77,0.0,0.04,,E
2000-11-24,84,74,0.19,,,E
2000-11-25,39,18,0.08,,,E
2000-11-26,33,11,0.35,,,E
2000-11-27,53,28,0.01,0.11,,M
2000-11-28,63,37,0.01,,,E
2000-11-29,68,53,0.1,,,M
2000-11-30,34,16,0.16,,,M
2000-12-01,40,18,0.43,,,M
2000-12-02,92,86,0.03,,,X
2000-12-03,88,68,,,,M
2000-12-04,73,45,0.03,0.0,,E
2000-12-05,88,77,,,,E
2000-12-06,94,79,0.03,,,X
2000-12-07,47,35,0.16,,,M
2000-12-08,73,52,0.03,,,M
2000-12-09,38,23,0.17,,,X
2000-12-10,82,63,0.04,,,X
2000-12-11,96,84,0.28,,,E
2000-12-12,93,80,0.13,0.01,0,E
2000-12-13,86,67,0.11,,,M
2000-12-14,109,97,0.06,,,X
2000-12-15,78,57,,,,X
2000-12-16,75,52,0.08,,,X
2000-12-17,88,67,0.16,,,E
2000-12-18,69,50,0.3,,,E
2000-12-19,44,23,0.01,,,E
2000-12-20,51,40,0.09,,,X
2000-12-21,91,86,0.13,0.0,,X
2000-12-22,108,98,0.01,,,X
2000-12-23,54,46,0.12,,,E
2000-12-24,80,60,0.12,0.0,4,E
2000-12-25,47,35,0.19,,,X
2000-12-26,84,76,0.14,,,M
2000-12-27,78,69,0.2,,,E
2000-12-28,81,60,,,,E
2000-12-29,58,43,0.12,,,
2000-12-30,79,62,0.17,,,X
2000-12-31,59,54,0.0,,,E
